# comment: None given                          Feff8L (EXAFS)       0.1      
# Source:
# Structure Summary:  Fe4 O6
# Reduced formula:  Fe2O3
# space group: (R-3c), space number:  (167)
# abc:  5.091894   5.452030   5.091910
# angles: 62.162605 119.985134 117.837164
# sites: 10
# mp-19770
# POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=26 Rmt= 1.301 Rnm= 1.391 K  shell
# Pot 1 Z=26 Rmt= 1.304 Rnm= 1.397
# Pot 2 Z= 8 Rmt= 1.019 Rnm= 1.091
# Gam_ch=1.309E+00 H-L exch
# Mu=-9.980E-01 kf=2.225E+00 Vint=-1.987E+01 Rs_int= 1.630
# PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      3.00     2   1.9672
#           2       0.00000     28.22      1.00     2   2.1213
#           3       0.00000     56.41      2.00     2   2.1219
#           4       0.00000     15.09      1.00     2   2.8866
#           5       0.00000     13.79      1.00     2   2.9984
#           6       0.00000     13.79      1.00     2   2.9988
#           7       0.00000     13.78      1.00     2   2.9992
#           8       0.00000     10.22      1.00     2   3.3980
#           9       0.00000     20.43      2.00     2   3.3989
#          10       0.00000     18.15      2.00     2   3.4331
#          11       0.00000      9.06      1.00     2   3.4343
#          12       0.00000      5.16      4.00     3   3.4688
#          15       0.00000     15.96      2.00     2   3.6130
#          16       0.00000      7.98      1.00     2   3.6134
#          17       0.00000      4.20      2.00     3   3.6665
#          18       0.00000      4.20      2.00     3   3.6665
#          19       0.00000      4.20      2.00     3   3.6662
#          20       0.00000     32.60      4.00     2   3.7297
#          21       0.00000     16.29      2.00     2   3.7307
#          22       0.00000     13.85      2.00     2   3.8202
#          23       0.00000      6.92      1.00     2   3.8207
#          24       0.00000      7.06      4.00     3   3.9091
#          29       0.00000      5.44      3.00     4   3.9344
#          31       0.00000      6.85      1.00     2   4.0006
#          32       0.00000      8.73      2.00     3   4.0648
#          33       0.00000      8.73      2.00     3   4.0651
#          34       0.00000      8.73      2.00     3   4.0654
#          35       0.00000      5.96      2.00     4   4.0885
#          36       0.00000     11.91      4.00     4   4.0889
#          37       0.00000     16.90      3.00     2   4.1379
#          38       0.00000      4.82      6.00     3   4.2406
#          41       0.00000      9.36      2.00     2   4.4394
#          42       0.00000      4.68      1.00     2   4.4398
#          43       0.00000      4.95      6.00     3   4.4958
#          44       0.00000      4.13      4.00     3   4.5219
#          45       0.00000     12.02      4.00     3   4.5498
#          46       0.00000      6.01      2.00     3   4.5504
#          47       0.00000      4.31      1.00     2   4.5794
#          48       0.00000      4.31      1.00     2   4.5795
#          49       0.00000      4.31      1.00     2   4.5800
#          50       0.00000      6.31      2.00     3   4.6650
#          51       0.00000      6.31      2.00     3   4.6652
#          52       0.00000      6.31      2.00     3   4.6656
#          53       0.00000      4.07      1.00     2   4.6770
#          54       0.00000      8.14      2.00     2   4.6783
#          56       0.00000     11.76      3.00     2   4.7446
#          69       0.00000      8.47      6.00     3   4.9683
#          75       0.00000      7.17      2.00     3   5.0126
#          76       0.00000      7.16      2.00     3   5.0137
#          77       0.00000      7.16      2.00     3   5.0134
#          79       0.00000      7.62      2.00     4   5.0227
#          80       0.00000     14.73      4.00     2   5.0919
#          81       0.00000      7.36      2.00     2   5.0930
#          82       0.00000      5.05      4.00     3   5.2461
#          83       0.00000      4.22      4.00     3   5.2461
#          89       0.00000     18.37      6.00     2   5.4520
#          91       0.00000      5.04      2.00     2   5.5738
#          92       0.00000      4.24      4.00     3   5.5934
#          95       0.00000      5.36      4.00     3   5.6355
#          96       0.00000      7.23      3.00     2   5.6619
#          99       0.00000      5.04      2.00     2   5.8527
#         100       0.00000      5.03      2.00     2   5.8536
#         101       0.00000      5.03      2.00     2   5.8542
#         111       0.00000      4.24      2.00     2   5.9276
#    64/ 103 paths used
#  xsedge+50, used to normalize mu           3.2008E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    7333.692    216.181   7.550  9.99112E-01  9.49112E-01  5.23922E-02
    7336.579    219.067   7.600  9.92188E-01  9.48282E-01  4.60634E-02
    7339.484    221.972   7.650  9.81063E-01  9.47452E-01  3.53071E-02
    7342.408    224.896   7.700  9.68111E-01  9.46622E-01  2.26010E-02
    7345.351    227.839   7.750  9.55645E-01  9.45792E-01  1.03761E-02
    7348.313    230.801   7.800  9.45420E-01  9.44962E-01  4.82933E-04
    7351.295    233.783   7.850  9.38298E-01  9.44132E-01 -6.15848E-03
    7354.295    236.783   7.900  9.34173E-01  9.43302E-01 -9.64849E-03
    7357.314    239.802   7.950  9.32148E-01  9.42472E-01 -1.09252E-02
    7360.353    242.841   8.000  9.30911E-01  9.41642E-01 -1.13702E-02
    7363.410    245.898   8.050  9.29218E-01  9.40825E-01 -1.23121E-02
    7366.487    248.975   8.100  9.26255E-01  9.40008E-01 -1.46045E-02
    7369.583    252.071   8.150  9.22010E-01  9.39191E-01 -1.82664E-02
    7372.697    255.185   8.200  9.17270E-01  9.38374E-01 -2.24618E-02
    7375.831    258.319   8.250  9.13416E-01  9.37557E-01 -2.57224E-02
    7378.984    261.472   8.300  9.12018E-01  9.36740E-01 -2.63715E-02
    7382.155    264.643   8.350  9.14351E-01  9.35923E-01 -2.30366E-02
    7385.346    267.834   8.400  9.20972E-01  9.35106E-01 -1.51110E-02
    7388.556    271.044   8.450  9.31452E-01  9.34289E-01 -3.03665E-03
    7391.785    274.273   8.500  9.44365E-01  9.33472E-01  1.16717E-02
    7395.033    277.521   8.550  9.57345E-01  9.32414E-01  2.67446E-02
    7398.300    280.788   8.600  9.68035E-01  9.31356E-01  3.93925E-02
    7401.586    284.074   8.650  9.74129E-01  9.30298E-01  4.71271E-02
    7404.892    287.380   8.700  9.74067E-01  9.29240E-01  4.82540E-02
    7408.216    290.704   8.750  9.67402E-01  9.28182E-01  4.22674E-02
    7411.559    294.047   8.800  9.54914E-01  9.27124E-01  2.99845E-02
    7414.921    297.409   8.850  9.38464E-01  9.26066E-01  1.33922E-02
    7418.303    300.791   8.900  9.20609E-01  9.25008E-01 -4.75677E-03
    7421.703    304.191   8.950  9.04090E-01  9.23950E-01 -2.15020E-02
    7425.123    307.611   9.000  8.91288E-01  9.22892E-01 -3.42578E-02
    7428.561    311.049   9.050  8.83603E-01  9.21713E-01 -4.13596E-02
    7432.019    314.507   9.100  8.81782E-01  9.20534E-01 -4.21056E-02
    7435.495    317.983   9.150  8.85309E-01  9.19355E-01 -3.70362E-02
    7438.991    321.479   9.200  8.92792E-01  9.18176E-01 -2.76463E-02
    7442.506    324.994   9.250  9.02326E-01  9.16996E-01 -1.59980E-02
    7446.039    328.527   9.300  9.11918E-01  9.15817E-01 -4.25756E-03
    7449.592    332.080   9.350  9.19885E-01  9.14638E-01  5.73503E-03
    7453.164    335.652   9.400  9.25131E-01  9.13459E-01  1.27734E-02
    7456.755    339.243   9.450  9.27262E-01  9.12280E-01  1.64158E-02
    7460.365    342.853   9.500  9.26537E-01  9.11101E-01  1.69338E-02
    7463.994    346.482   9.550  9.23695E-01  9.09911E-01  1.51390E-02
    7467.642    350.130   9.600  9.19650E-01  9.08721E-01  1.20176E-02
    7471.309    353.797   9.650  9.15305E-01  9.07531E-01  8.55854E-03
    7474.995    357.483   9.700  9.11330E-01  9.06341E-01  5.49907E-03
    7478.700    361.188   9.750  9.08061E-01  9.05151E-01  3.21157E-03
    7482.425    364.913   9.800  9.05505E-01  9.03961E-01  1.70646E-03
    7486.168    368.656   9.850  9.03432E-01  9.02771E-01  7.30799E-04
    7489.930    372.418   9.900  9.01509E-01  9.01581E-01 -7.93038E-05
    7493.712    376.200   9.950  8.99451E-01  9.00391E-01 -1.04210E-03
    7497.512    380.000  10.000  8.97117E-01  8.99201E-01 -2.31305E-03
    7501.332    383.820  10.050  8.94635E-01  8.98094E-01 -3.84407E-03
    7505.170    387.658  10.100  8.92156E-01  8.96988E-01 -5.37575E-03
    7509.028    391.516  10.150  8.90007E-01  8.95881E-01 -6.54336E-03
    7512.905    395.393  10.200  8.88517E-01  8.94775E-01 -6.97846E-03
    7516.800    399.288  10.250  8.87921E-01  8.93668E-01 -6.41728E-03
    7520.715    403.203  10.300  8.88286E-01  8.92562E-01 -4.77926E-03
    7524.649    407.137  10.350  8.89490E-01  8.91456E-01 -2.19894E-03
    7528.602    411.090  10.400  8.91235E-01  8.90349E-01  9.92474E-04
    7532.574    415.062  10.450  8.93101E-01  8.89243E-01  4.32695E-03
    7536.565    419.053  10.500  8.94624E-01  8.88136E-01  7.28453E-03
    7540.575    423.063  10.550  8.95377E-01  8.87030E-01  9.38396E-03
    7544.604    427.092  10.600  8.95042E-01  8.85923E-01  1.02624E-02
    7548.652    431.140  10.650  8.93455E-01  8.84817E-01  9.73258E-03
    7552.719    435.207  10.700  8.90635E-01  8.83710E-01  7.81147E-03
    7556.805    439.293  10.750  8.86784E-01  8.82604E-01  4.72037E-03
    7560.910    443.398  10.800  8.82256E-01  8.81497E-01  8.58109E-04
    7565.035    447.523  10.850  8.77521E-01  8.80391E-01 -3.24836E-03
    7569.178    451.666  10.900  8.73098E-01  8.79285E-01 -7.01151E-03
    7573.340    455.828  10.950  8.69485E-01  8.78178E-01 -9.86308E-03
    7577.522    460.010  11.000  8.67090E-01  8.77072E-01 -1.13384E-02
    7581.722    464.210  11.050  8.65986E-01  8.75816E-01 -1.11819E-02
    7585.942    468.430  11.100  8.66399E-01  8.74560E-01 -9.29728E-03
    7590.180    472.669  11.150  8.68131E-01  8.73304E-01 -5.90192E-03
    7594.438    476.926  11.200  8.70756E-01  8.72048E-01 -1.47603E-03
    7598.715    481.203  11.250  8.73675E-01  8.70792E-01  3.29869E-03
    7603.011    485.499  11.300  8.76208E-01  8.69536E-01  7.64453E-03
    7607.325    489.813  11.350  8.77711E-01  8.68280E-01  1.08217E-02
    7611.659    494.147  11.400  8.77698E-01  8.67024E-01  1.22659E-02
    7616.012    498.500  11.450  8.75935E-01  8.65768E-01  1.17005E-02
    7620.384    502.872  11.500  8.72493E-01  8.64512E-01  9.19789E-03
    7624.775    507.263  11.550  8.67738E-01  8.63256E-01  5.17250E-03
    7629.185    511.673  11.600  8.62264E-01  8.62000E-01  3.04546E-04
    7633.614    516.102  11.650  8.56778E-01  8.60744E-01 -4.59147E-03
    7638.062    520.550  11.700  8.51962E-01  8.59488E-01 -8.72550E-03
    7642.530    525.018  11.750  8.48342E-01  8.58232E-01 -1.14825E-02
    7647.016    529.504  11.800  8.46199E-01  8.56976E-01 -1.25313E-02
    7651.521    534.009  11.850  8.45529E-01  8.55720E-01 -1.18677E-02
    7656.046    538.534  11.900  8.46074E-01  8.54464E-01 -9.78477E-03
    7660.589    543.077  11.950  8.47403E-01  8.53209E-01 -6.78059E-03
    7665.151    547.639  12.000  8.49021E-01  8.51953E-01 -3.42893E-03
    7669.733    552.221  12.050  8.50373E-01  8.50569E-01 -2.29840E-04
    7674.333    556.821  12.100  8.51275E-01  8.49185E-01  2.45218E-03
    7678.953    561.441  12.150  8.51592E-01  8.47802E-01  4.45449E-03
    7683.592    566.080  12.200  8.51352E-01  8.46418E-01  5.80883E-03
    7688.249    570.737  12.250  8.50696E-01  8.45034E-01  6.67647E-03
    7692.926    575.414  12.300  8.49792E-01  8.43651E-01  7.25361E-03
    7697.622    580.110  12.350  8.48757E-01  8.42267E-01  7.67834E-03
    7702.337    584.825  12.400  8.47608E-01  8.40883E-01  7.96866E-03
    7707.071    589.559  12.450  8.46249E-01  8.39500E-01  8.01067E-03
    7711.824    594.312  12.500  8.44508E-01  8.38116E-01  7.60005E-03
    7716.596    599.084  12.550  8.42210E-01  8.36732E-01  6.52336E-03
    7721.387    603.875  12.600  8.39249E-01  8.35349E-01  4.65292E-03
    7726.197    608.685  12.650  8.35660E-01  8.33965E-01  2.02469E-03
    7731.026    613.514  12.700  8.31640E-01  8.32581E-01 -1.12715E-03
    7735.874    618.362  12.750  8.27534E-01  8.31198E-01 -4.39268E-03
    7740.741    623.229  12.800  8.23766E-01  8.29814E-01 -7.26290E-03
    7745.628    628.116  12.850  8.20747E-01  8.28430E-01 -9.24180E-03
    7750.533    633.021  12.900  8.18777E-01  8.27047E-01 -9.96433E-03
    7755.458    637.946  12.950  8.17967E-01  8.25663E-01 -9.28834E-03
    7760.401    642.889  13.000  8.18212E-01  8.24279E-01 -7.33541E-03
    7765.363    647.851  13.050  8.19252E-01  8.22948E-01 -4.47610E-03
    7770.345    652.833  13.100  8.20618E-01  8.21617E-01 -1.21262E-03
    7775.346    657.834  13.150  8.21828E-01  8.20286E-01  1.87345E-03
    7780.365    662.853  13.200  8.22466E-01  8.18955E-01  4.27152E-03
    7785.404    667.892  13.250  8.22255E-01  8.17624E-01  5.64441E-03
    7790.462    672.950  13.300  8.21113E-01  8.16293E-01  5.88392E-03
    7795.539    678.027  13.350  8.19140E-01  8.14962E-01  5.10876E-03
    7800.634    683.122  13.400  8.16579E-01  8.13631E-01  3.61014E-03
    7805.749    688.237  13.450  8.13738E-01  8.12300E-01  1.76394E-03
    7810.883    693.371  13.500  8.10917E-01  8.10969E-01 -6.43895E-05
    7816.036    698.524  13.550  8.08341E-01  8.09638E-01 -1.59637E-03
    7821.208    703.696  13.600  8.06132E-01  8.08307E-01 -2.68071E-03
    7826.399    708.887  13.650  8.04310E-01  8.06976E-01 -3.29169E-03
    7831.610    714.098  13.700  8.02821E-01  8.05645E-01 -3.49322E-03
    7836.839    719.327  13.750  8.01581E-01  8.04314E-01 -3.38587E-03
    7842.087    724.575  13.800  8.00519E-01  8.02983E-01 -3.05716E-03
    7847.354    729.842  13.850  7.99598E-01  8.01652E-01 -2.55245E-03
    7852.641    735.129  13.900  7.98815E-01  8.00320E-01 -1.87418E-03
    7857.946    740.434  13.950  7.98182E-01  7.98989E-01 -1.00693E-03
    7863.270    745.759  14.000  7.97694E-01  7.97658E-01  4.45880E-05
    7868.614    751.102  14.050  7.97200E-01  7.96217E-01  1.22989E-03
    7873.977    756.465  14.100  7.96705E-01  7.94776E-01  2.41850E-03
    7879.358    761.846  14.150  7.96064E-01  7.93335E-01  3.42859E-03
    7884.759    767.247  14.200  7.95125E-01  7.91894E-01  4.06643E-03
    7890.178    772.667  14.250  7.93772E-01  7.90453E-01  4.18483E-03
    7895.617    778.105  14.300  7.91971E-01  7.89012E-01  3.73797E-03
    7901.075    783.563  14.350  7.89793E-01  7.87571E-01  2.81272E-03
    7906.552    789.040  14.400  7.87409E-01  7.86130E-01  1.62231E-03
    7912.048    794.536  14.450  7.85051E-01  7.84689E-01  4.59588E-04
    7917.563    800.051  14.500  7.82950E-01  7.83248E-01 -3.79649E-04
    7923.097    805.585  14.550  7.81272E-01  7.81807E-01 -6.82451E-04
    7928.650    811.138  14.600  7.80062E-01  7.80366E-01 -3.87737E-04
    7934.222    816.710  14.650  7.79225E-01  7.78925E-01  3.83996E-04
    7939.813    822.301  14.700  7.78538E-01  7.77484E-01  1.35250E-03
    7945.423    827.911  14.750  7.77714E-01  7.76043E-01  2.14856E-03
    7951.052    833.540  14.800  7.76478E-01  7.74602E-01  2.41611E-03
    7956.701    839.189  14.850  7.74647E-01  7.73160E-01  1.91789E-03
    7962.368    844.856  14.900  7.72194E-01  7.71719E-01  6.13785E-04
    7968.055    850.543  14.950  7.69265E-01  7.70278E-01 -1.31208E-03
    7973.760    856.248  15.000  7.66151E-01  7.68837E-01 -3.48613E-03
    7979.484    861.972  15.050  7.63174E-01  7.67373E-01 -5.45897E-03
    7985.228    867.716  15.100  7.60721E-01  7.65909E-01 -6.75762E-03
    7990.991    873.479  15.150  7.59038E-01  7.64445E-01 -7.05687E-03
    7996.772    879.260  15.200  7.58193E-01  7.62980E-01 -6.26013E-03
    8002.573    885.061  15.250  7.58059E-01  7.61516E-01 -4.52980E-03
    8008.393    890.881  15.300  7.58340E-01  7.60052E-01 -2.24764E-03
    8014.232    896.720  15.350  7.58653E-01  7.58588E-01  8.51997E-05
    8020.089    902.577  15.400  7.58627E-01  7.57124E-01  1.98135E-03
    8025.966    908.454  15.450  7.58004E-01  7.55659E-01  3.09646E-03
    8031.862    914.350  15.500  7.56703E-01  7.54195E-01  3.31803E-03
    8037.777    920.265  15.550  7.54834E-01  7.52731E-01  2.78836E-03
    8043.711    926.199  15.600  7.52663E-01  7.51267E-01  1.85465E-03
    8049.664    932.152  15.650  7.50524E-01  7.49803E-01  9.60206E-04
    8055.636    938.125  15.700  7.48719E-01  7.48338E-01  5.07779E-04
    8061.628    944.116  15.750  7.47424E-01  7.46874E-01  7.34452E-04
    8067.638    950.126  15.800  7.46631E-01  7.45410E-01  1.63470E-03
    8073.667    956.155  15.850  7.46148E-01  7.43946E-01  2.95477E-03
    8079.716    962.204  15.900  7.45652E-01  7.42482E-01  4.26148E-03
    8085.783    968.271  15.950  7.44779E-01  7.41017E-01  5.06685E-03
    8091.869    974.357  16.000  7.43238E-01  7.39553E-01  4.97402E-03
    8097.975    980.463  16.050  7.40912E-01  7.38101E-01  3.80143E-03
    8104.099    986.587  16.100  7.37856E-01  7.36650E-01  1.63483E-03
    8110.243    992.731  16.150  7.34359E-01  7.35198E-01 -1.13994E-03
    8116.406    998.894  16.200  7.30851E-01  7.33746E-01 -3.93981E-03
    8122.587   1005.075  16.250  7.27800E-01  7.32295E-01 -6.12827E-03
    8128.788   1011.276  16.300  7.25588E-01  7.30843E-01 -7.17891E-03
    8135.008   1017.496  16.350  7.24413E-01  7.29391E-01 -6.81469E-03
    8141.247   1023.735  16.400  7.24232E-01  7.27940E-01 -5.08541E-03
    8147.505   1029.993  16.450  7.24770E-01  7.26488E-01 -2.36170E-03
    8153.782   1036.270  16.500  7.25583E-01  7.25036E-01  7.52866E-04
    8160.078   1042.566  16.550  7.26171E-01  7.23585E-01  3.56900E-03
    8166.393   1048.881  16.600  7.26095E-01  7.22133E-01  5.47920E-03
    8172.727   1055.215  16.650  7.25085E-01  7.20681E-01  6.10227E-03
    8179.080   1061.568  16.700  7.23095E-01  7.19230E-01  5.36780E-03
    8185.452   1067.940  16.750  7.20308E-01  7.17778E-01  3.52059E-03
    8191.843   1074.331  16.800  7.17077E-01  7.16326E-01  1.04626E-03
    8198.254   1080.742  16.850  7.13830E-01  7.14875E-01 -1.45994E-03
    8204.683   1087.171  16.900  7.10963E-01  7.13423E-01 -3.44488E-03
    8211.131   1093.619  16.950  7.08743E-01  7.11971E-01 -4.52978E-03
    8217.599   1100.087  17.000  7.07256E-01  7.10520E-01 -4.58955E-03
    8224.085   1106.573  17.050  7.06359E-01  7.09033E-01 -3.76746E-03
    8230.591   1113.079  17.100  7.05846E-01  7.07546E-01 -2.39994E-03
    8237.115   1119.603  17.150  7.05409E-01  7.06059E-01 -9.19880E-04
    8243.659   1126.147  17.200  7.04764E-01  7.04572E-01  2.71799E-04
    8250.222   1132.710  17.250  7.03728E-01  7.03085E-01  9.13707E-04
    8256.804   1139.292  17.300  7.02261E-01  7.01598E-01  9.44761E-04
    8263.404   1145.892  17.350  7.00465E-01  7.00111E-01  5.04369E-04
    8270.024   1152.512  17.400  6.98537E-01  6.98624E-01 -1.24515E-04
    8276.663   1159.151  17.450  6.96712E-01  6.97137E-01 -6.10322E-04
    8283.321   1165.809  17.500  6.95179E-01  6.95650E-01 -6.77158E-04
    8289.998   1172.486  17.550  6.94033E-01  6.94164E-01 -1.88658E-04
    8296.694   1179.182  17.600  6.93239E-01  6.92677E-01  8.11188E-04
    8303.409   1185.897  17.650  6.92649E-01  6.91190E-01  2.10988E-03
    8310.143   1192.631  17.700  6.92039E-01  6.89703E-01  3.38557E-03
    8316.896   1199.385  17.750  6.91173E-01  6.88216E-01  4.29544E-03
    8323.669   1206.157  17.800  6.89867E-01  6.86729E-01  4.56832E-03
    8330.460   1212.948  17.850  6.88036E-01  6.85242E-01  4.07630E-03
    8337.270   1219.758  17.900  6.85716E-01  6.83755E-01  2.86759E-03
    8344.100   1226.588  17.950  6.83055E-01  6.82268E-01  1.15349E-03
    8350.948   1233.436  18.000  6.80274E-01  6.80781E-01 -7.44735E-04
    8357.816   1240.304  18.050  6.77617E-01  6.79309E-01 -2.49062E-03
    8364.702   1247.190  18.100  6.75282E-01  6.77837E-01 -3.77013E-03
    8371.608   1254.096  18.150  6.73399E-01  6.76365E-01 -4.38587E-03
    8378.532   1261.020  18.200  6.72000E-01  6.74893E-01 -4.28761E-03
    8385.476   1267.964  18.250  6.71017E-01  6.73421E-01 -3.57072E-03
    8392.439   1274.927  18.300  6.70308E-01  6.71949E-01 -2.44182E-03
    8399.421   1281.909  18.350  6.69697E-01  6.70477E-01 -1.16329E-03
    8406.422   1288.910  18.400  6.69010E-01  6.69005E-01  8.25785E-06
    8413.441   1295.929  18.450  6.68116E-01  6.67533E-01  8.74445E-04
    8420.480   1302.968  18.500  6.66945E-01  6.66061E-01  1.32809E-03
    8427.538   1310.026  18.550  6.65493E-01  6.64588E-01  1.36196E-03
    8434.615   1317.103  18.600  6.63816E-01  6.63116E-01  1.05531E-03
    8441.712   1324.200  18.650  6.62005E-01  6.61644E-01  5.44607E-04
    8448.827   1331.315  18.700  6.60164E-01  6.60172E-01 -1.23454E-05
    8455.961   1338.449  18.750  6.58390E-01  6.58700E-01 -4.70527E-04
    8463.114   1345.602  18.800  6.56753E-01  6.57228E-01 -7.23523E-04
    8470.286   1352.774  18.850  6.55285E-01  6.55756E-01 -7.17976E-04
    8477.478   1359.966  18.900  6.53985E-01  6.54284E-01 -4.56490E-04
    8484.688   1367.176  18.950  6.52818E-01  6.52812E-01  9.00604E-06
    8491.918   1374.406  19.000  6.51724E-01  6.51340E-01  5.90531E-04
    8499.166   1381.654  19.050  6.50658E-01  6.49886E-01  1.18927E-03
    8506.434   1388.922  19.100  6.49528E-01  6.48432E-01  1.69214E-03
    8513.720   1396.208  19.150  6.48275E-01  6.46978E-01  2.00621E-03
    8521.026   1403.514  19.200  6.46859E-01  6.45524E-01  2.07008E-03
    8528.351   1410.839  19.250  6.45270E-01  6.44070E-01  1.86500E-03
    8535.694   1418.182  19.300  6.43527E-01  6.42616E-01  1.41946E-03
    8543.057   1425.545  19.350  6.41678E-01  6.41162E-01  8.05525E-04
    8550.439   1432.927  19.400  6.39789E-01  6.39708E-01  1.26346E-04
    8557.840   1440.328  19.450  6.37933E-01  6.38254E-01 -5.03893E-04
    8565.260   1447.748  19.500  6.36174E-01  6.36800E-01 -9.84092E-04
    8572.699   1455.187  19.550  6.34553E-01  6.35346E-01 -1.24912E-03
    8580.157   1462.645  19.600  6.33078E-01  6.33892E-01 -1.28560E-03
    8587.634   1470.122  19.650  6.31721E-01  6.32438E-01 -1.13557E-03
    8595.130   1477.618  19.700  6.30426E-01  6.30984E-01 -8.85997E-04
    8602.645   1485.133  19.750  6.29125E-01  6.29530E-01 -6.45483E-04
    8610.179   1492.667  19.800  6.27754E-01  6.28076E-01 -5.13679E-04
    8617.733   1500.221  19.850  6.26277E-01  6.26623E-01 -5.51372E-04
    8625.305   1507.793  19.900  6.24694E-01  6.25169E-01 -7.59907E-04
    8632.896   1515.384  19.950  6.23044E-01  6.23715E-01 -1.07660E-03
    8640.507   1522.995  20.000  6.21398E-01  6.22261E-01 -1.38870E-03
