 comment: None given                            Feff8L (EXAFS)       0.1
 Source:
 Structure Summary:  Fe4 O6
 Reduced formula:  Fe2O3
 space group: (R-3c), space number:  (167)
 abc:  5.091894   5.452030   5.091910
 angles: 62.162605 119.985134 117.837164
 sites: 10
 mp-19770
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=26 Rmt= 1.301 Rnm= 1.391 K  shell
 Pot 1 Z=26 Rmt= 1.304 Rnm= 1.397
 Pot 2 Z= 8 Rmt= 1.019 Rnm= 1.091
 Gam_ch=1.309E+00 H-L exch
 Mu=-9.980E-01 kf=2.225E+00 Vint=-1.987E+01 Rs_int= 1.630
 PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
    file        sig2   amp ratio    deg    nlegs  r effective
 feff0001.dat 0.00000   100.000     3.000     2   1.9672
 feff0002.dat 0.00000    28.220     1.000     2   2.1213
 feff0003.dat 0.00000    56.410     2.000     2   2.1219
 feff0004.dat 0.00000    15.090     1.000     2   2.8866
 feff0005.dat 0.00000    13.790     1.000     2   2.9984
 feff0006.dat 0.00000    13.790     1.000     2   2.9988
 feff0007.dat 0.00000    13.780     1.000     2   2.9992
 feff0008.dat 0.00000    10.220     1.000     2   3.3980
 feff0009.dat 0.00000    20.430     2.000     2   3.3989
 feff0010.dat 0.00000    18.150     2.000     2   3.4331
 feff0011.dat 0.00000     9.065     1.000     2   3.4343
 feff0012.dat 0.00000     5.156     4.000     3   3.4688
 feff0013.dat 0.00000     3.296     4.000     3   3.5442
 feff0014.dat 0.00000     3.247     4.000     3   3.5441
 feff0015.dat 0.00000    15.960     2.000     2   3.6130
 feff0016.dat 0.00000     7.978     1.000     2   3.6134
 feff0017.dat 0.00000     4.199     2.000     3   3.6665
 feff0018.dat 0.00000     4.199     2.000     3   3.6665
 feff0019.dat 0.00000     4.198     2.000     3   3.6662
 feff0020.dat 0.00000    32.600     4.000     2   3.7297
 feff0021.dat 0.00000    16.290     2.000     2   3.7307
 feff0022.dat 0.00000    13.850     2.000     2   3.8202
 feff0023.dat 0.00000     6.922     1.000     2   3.8207
 feff0024.dat 0.00000     7.063     4.000     3   3.9091
 feff0025.dat 0.00000     3.625     2.000     3   3.9091
 feff0026.dat 0.00000     3.624     2.000     3   3.9095
 feff0027.dat 0.00000     3.533     2.000     3   3.9099
 feff0028.dat 0.00000     3.625     2.000     3   3.9099
 feff0029.dat 0.00000     5.441     3.000     4   3.9344
 feff0031.dat 0.00000     6.854     1.000     2   4.0006
 feff0032.dat 0.00000     8.732     2.000     3   4.0648
 feff0033.dat 0.00000     8.730     2.000     3   4.0651
 feff0034.dat 0.00000     8.727     2.000     3   4.0654
 feff0035.dat 0.00000     5.956     2.000     4   4.0885
 feff0036.dat 0.00000    11.910     4.000     4   4.0889
 feff0037.dat 0.00000    16.900     3.000     2   4.1379
 feff0038.dat 0.00000     4.820     6.000     3   4.2406
 feff0039.dat 0.00000     2.705     2.000     4   4.2437
 feff0040.dat 0.00000     3.378     4.000     3   4.3437
 feff0041.dat 0.00000     9.361     2.000     2   4.4394
 feff0042.dat 0.00000     4.680     1.000     2   4.4398
 feff0043.dat 0.00000     4.946     6.000     3   4.4958
 feff0044.dat 0.00000     4.130     4.000     3   4.5219
 feff0045.dat 0.00000    12.020     4.000     3   4.5498
 feff0046.dat 0.00000     6.012     2.000     3   4.5504
 feff0047.dat 0.00000     4.309     1.000     2   4.5794
 feff0048.dat 0.00000     4.309     1.000     2   4.5795
 feff0049.dat 0.00000     4.308     1.000     2   4.5800
 feff0050.dat 0.00000     6.310     2.000     3   4.6650
 feff0051.dat 0.00000     6.306     2.000     3   4.6652
 feff0052.dat 0.00000     6.307     2.000     3   4.6656
 feff0053.dat 0.00000     4.073     1.000     2   4.6770
 feff0054.dat 0.00000     8.139     2.000     2   4.6783
 feff0055.dat 0.00000     3.920     1.000     2   4.7440
 feff0056.dat 0.00000    11.760     3.000     2   4.7446
 feff0057.dat 0.00000     3.917     1.000     2   4.7454
 feff0058.dat 0.00000     3.916     1.000     2   4.7456
 feff0061.dat 0.00000     2.791     2.000     3   4.8551
 feff0062.dat 0.00000     2.787     2.000     3   4.8553
 feff0064.dat 0.00000     2.792     2.000     3   4.8558
 feff0065.dat 0.00000     3.587     2.000     3   4.8571
 feff0066.dat 0.00000     3.591     2.000     3   4.8579
 feff0067.dat 0.00000     3.588     2.000     3   4.8583
 feff0068.dat 0.00000     2.824     2.000     3   4.9677
 feff0069.dat 0.00000     8.469     6.000     3   4.9683
 feff0070.dat 0.00000     2.821     2.000     3   4.9692
 feff0071.dat 0.00000     2.823     2.000     3   4.9693
 feff0072.dat 0.00000     3.393     1.000     2   5.0036
 feff0073.dat 0.00000     3.392     1.000     2   5.0044
 feff0074.dat 0.00000     3.391     1.000     2   5.0047
 feff0075.dat 0.00000     7.168     2.000     3   5.0126
 feff0076.dat 0.00000     7.164     2.000     3   5.0137
 feff0077.dat 0.00000     7.164     2.000     3   5.0134
 feff0078.dat 0.00000     3.814     1.000     4   5.0217
 feff0079.dat 0.00000     7.621     2.000     4   5.0227
 feff0080.dat 0.00000    14.730     4.000     2   5.0919
 feff0081.dat 0.00000     7.359     2.000     2   5.0930
 feff0082.dat 0.00000     5.045     4.000     3   5.2461
 feff0083.dat 0.00000     4.217     4.000     3   5.2461
 feff0084.dat 0.00000     3.532     4.000     3   5.2461
 feff0086.dat 0.00000     2.788     1.000     2   5.3749
 feff0087.dat 0.00000     2.787     1.000     2   5.3751
 feff0088.dat 0.00000     2.786     1.000     2   5.3756
 feff0089.dat 0.00000    18.370     6.000     2   5.4520
 feff0090.dat 0.00000     3.945     4.000     3   5.5623
 feff0091.dat 0.00000     5.039     2.000     2   5.5738
 feff0092.dat 0.00000     4.243     4.000     3   5.5934
 feff0093.dat 0.00000     3.880     4.000     3   5.5934
 feff0094.dat 0.00000     3.178     4.000     3   5.5934
 feff0095.dat 0.00000     5.358     4.000     3   5.6355
 feff0096.dat 0.00000     7.234     3.000     2   5.6619
 feff0097.dat 0.00000     3.714     4.000     3   5.7912
 feff0098.dat 0.00000     2.767     4.000     4   5.8151
 feff0099.dat 0.00000     5.037     2.000     2   5.8527
 feff0100.dat 0.00000     5.035     2.000     2   5.8536
 feff0101.dat 0.00000     5.033     2.000     2   5.8542
 feff0102.dat 0.00000     3.606     2.000     3   5.8969
 feff0103.dat 0.00000     3.163     2.000     3   5.8969
 feff0104.dat 0.00000     3.603     2.000     3   5.8979
 feff0105.dat 0.00000     3.161     2.000     3   5.8979
 feff0106.dat 0.00000     3.603     2.000     3   5.8984
 feff0107.dat 0.00000     3.160     2.000     3   5.8984
 feff0111.dat 0.00000     4.239     2.000     2   5.9276
