PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
     1    2   3.000  index, nleg, degeneracy, r=  1.9670
      x           y           z     ipot  label      rleg      beta        eta
   -0.089484   -1.261070    1.507190   2 'O     '     1.9672  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     1.9672  180.0000    0.0000
     2    2   1.000  index, nleg, degeneracy, r=  2.1213
      x           y           z     ipot  label      rleg      beta        eta
   -0.137397    0.847615   -1.939750   2 'O     '     2.1213  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.1213  180.0000    0.0000
     3    2   2.000  index, nleg, degeneracy, r=  2.1219
      x           y           z     ipot  label      rleg      beta        eta
    0.239652   -1.720080   -1.219200   2 'O     '     2.1219  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.1219  180.0000    0.0000
     4    2   1.000  index, nleg, degeneracy, r=  2.8866
      x           y           z     ipot  label      rleg      beta        eta
   -1.275650   -0.872466   -2.438010   1 'Fe    '     2.8866  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.8866  180.0000    0.0000
     5    2   1.000  index, nleg, degeneracy, r=  2.9984
      x           y           z     ipot  label      rleg      beta        eta
    1.789000    1.222270   -2.072710   1 'Fe    '     2.9984  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9984  180.0000    0.0000
     6    2   1.000  index, nleg, degeneracy, r=  2.9984
      x           y           z     ipot  label      rleg      beta        eta
    0.150146   -2.981160    0.287961   1 'Fe    '     2.9988  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9988  180.0000    0.0000
     7    2   1.000  index, nleg, degeneracy, r=  2.9992
      x           y           z     ipot  label      rleg      beta        eta
   -2.723630    1.222290    0.288489   1 'Fe    '     2.9992  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.9992  180.0000    0.0000
     8    2   1.000  index, nleg, degeneracy, r=  3.3980
      x           y           z     ipot  label      rleg      beta        eta
    0.341862    3.317010    0.653360   1 'Fe    '     3.3980  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.3980  180.0000    0.0000
     9    2   2.000  index, nleg, degeneracy, r=  3.3989
      x           y           z     ipot  label      rleg      beta        eta
   -1.296990   -0.886413    3.014030   1 'Fe    '     3.3989  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.3989  180.0000    0.0000
    10    2   2.000  index, nleg, degeneracy, r=  3.4331
      x           y           z     ipot  label      rleg      beta        eta
    1.549370    2.942360   -0.853475   2 'O     '     3.4331  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.4331  180.0000    0.0000
    11    2   1.000  index, nleg, degeneracy, r=  3.4343
      x           y           z     ipot  label      rleg      beta        eta
   -2.586230    0.374664    2.228310   2 'O     '     3.4343  180.0000    0.0000
