 comment: None given                            Feff8L (EXAFS)       0.1
 Source:
 Structure Summary:  Pt2 O4
 Reduced formula:  PtO2
 space group: (Pn-3m), space number:  (224)
 abc:  4.483783   4.483783   4.483783
 angles: 90.000000  90.000000  90.000000
 sites: 6
 mp-20119
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.262 Rnm= 1.415 L3 shell
 Pot 1 Z= 8 Rmt= 0.968 Rnm= 1.088
 Pot 2 Z=78 Rmt= 1.267 Rnm= 1.427
 Gam_ch=5.171E+00 H-L exch
 Mu= 5.496E+00 kf=2.289E+00 Vint=-1.447E+01 Rs_int= 1.584
 PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path    4      icalc       2
 -----------------------------------------------------------------------
   2   8.000   3.8831    2.3109    5.49615 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
  2.000  1.1105E+01  3.9282E-01 -1.9742E+01  1.071E+00  7.5861E+00  3.0359E+00
  2.200  1.1037E+01  3.8206E-01 -2.0085E+01  1.073E+00  7.5625E+00  3.1796E+00
  2.400  1.0961E+01  3.6598E-01 -2.0284E+01  1.075E+00  7.5501E+00  3.3354E+00
  2.600  1.0863E+01  3.5072E-01 -2.0294E+01  1.076E+00  7.5977E+00  3.5121E+00
  2.800  1.0770E+01  3.7429E-01 -2.0264E+01  1.156E+00  5.7518E+00  3.6942E+00
  3.000  1.0755E+01  4.0489E-01 -2.0476E+01  1.199E+00  4.9815E+00  3.8336E+00
  3.200  1.0749E+01  4.3399E-01 -2.0749E+01  1.221E+00  4.6504E+00  3.9673E+00
  3.400  1.0727E+01  4.5172E-01 -2.1006E+01  1.228E+00  4.4890E+00  4.1111E+00
  3.600  1.0697E+01  4.5317E-01 -2.1267E+01  1.233E+00  4.4257E+00  4.2602E+00
  3.800  1.0660E+01  4.3912E-01 -2.1532E+01  1.230E+00  4.4235E+00  4.4142E+00
  4.000  1.0616E+01  4.0422E-01 -2.1797E+01  1.226E+00  4.4629E+00  4.5725E+00
  4.200  1.0565E+01  3.6073E-01 -2.2068E+01  1.219E+00  4.5326E+00  4.7348E+00
  4.400  1.0507E+01  3.0782E-01 -2.2348E+01  1.210E+00  4.6258E+00  4.9007E+00
  4.600  1.0443E+01  2.5584E-01 -2.2651E+01  1.200E+00  4.7376E+00  5.0698E+00
  4.800  1.0373E+01  2.0967E-01 -2.2996E+01  1.189E+00  4.8648E+00  5.2417E+00
  5.000  1.0299E+01  1.7462E-01 -2.3405E+01  1.178E+00  5.0050E+00  5.4162E+00
  5.200  1.0222E+01  1.5612E-01 -2.3870E+01  1.165E+00  5.1563E+00  5.5929E+00
  5.400  1.0142E+01  1.5809E-01 -2.4343E+01  1.153E+00  5.3175E+00  5.7717E+00
  5.600  1.0061E+01  1.7677E-01 -2.4750E+01  1.140E+00  5.4873E+00  5.9523E+00
  5.800  9.9808E+00  2.0705E-01 -2.5067E+01  1.127E+00  5.6650E+00  6.1345E+00
  6.000  9.9004E+00  2.4357E-01 -2.5305E+01  1.115E+00  5.8499E+00  6.3182E+00
  6.500  9.7038E+00  3.3829E-01 -2.5700E+01  1.086E+00  6.3393E+00  6.7828E+00
  7.000  9.5109E+00  4.0434E-01 -2.5934E+01  1.060E+00  6.8627E+00  7.2537E+00
  7.500  9.3150E+00  4.2443E-01 -2.6079E+01  1.037E+00  7.4152E+00  7.7294E+00
  8.000  9.1132E+00  4.0978E-01 -2.6157E+01  1.018E+00  7.9932E+00  8.2091E+00
  8.500  8.9094E+00  3.8364E-01 -2.6176E+01  1.002E+00  8.5941E+00  8.6917E+00
  9.000  8.7080E+00  3.6077E-01 -2.6161E+01  9.876E-01  9.2160E+00  9.1768E+00
  9.500  8.5151E+00  3.4219E-01 -2.6101E+01  9.757E-01  9.8570E+00  9.6639E+00
 10.000  8.3301E+00  3.3211E-01 -2.6003E+01  9.665E-01  1.0516E+01  1.0153E+01
 11.000  7.9735E+00  3.5262E-01 -2.5784E+01  9.545E-01  1.1883E+01  1.1134E+01
 12.000  7.6304E+00  4.0683E-01 -2.5704E+01  9.461E-01  1.3309E+01  1.2119E+01
 13.000  7.3125E+00  4.6265E-01 -2.5716E+01  9.401E-01  1.4789E+01  1.3107E+01
 14.000  7.0128E+00  5.0300E-01 -2.5793E+01  9.372E-01  1.6319E+01  1.4097E+01
 15.000  6.7273E+00  5.2044E-01 -2.5913E+01  9.350E-01  1.7893E+01  1.5089E+01
 16.000  6.4616E+00  5.1615E-01 -2.6046E+01  9.333E-01  1.9510E+01  1.6082E+01
 17.000  6.2091E+00  4.9413E-01 -2.6193E+01  9.314E-01  2.1167E+01  1.7076E+01
 18.000  5.9686E+00  4.6598E-01 -2.6336E+01  9.291E-01  2.2860E+01  1.8071E+01
 19.000  5.7398E+00  4.3265E-01 -2.6485E+01  9.278E-01  2.4588E+01  1.9066E+01
 20.000  5.5207E+00  3.9503E-01 -2.6638E+01  9.272E-01  2.6348E+01  2.0062E+01
