 comment: None given                            Feff8L (EXAFS)       0.1
 Source:
 Structure Summary:  Pt2 O4
 Reduced formula:  PtO2
 space group: (Pn-3m), space number:  (224)
 abc:  4.483783   4.483783   4.483783
 angles: 90.000000  90.000000  90.000000
 sites: 6
 mp-20119
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.262 Rnm= 1.415 L3 shell
 Pot 1 Z= 8 Rmt= 0.968 Rnm= 1.088
 Pot 2 Z=78 Rmt= 1.267 Rnm= 1.427
 Gam_ch=5.171E+00 H-L exch
 Mu= 5.496E+00 kf=2.289E+00 Vint=-1.447E+01 Rs_int= 1.584
 PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path    9      icalc       2
 -----------------------------------------------------------------------
   3  48.000   4.4149    2.3109    5.49615 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
  3.800  1.0660E+01  3.7505E-02 -2.4633E+01  1.230E+00  4.4235E+00  4.4142E+00
  4.000  1.0616E+01  3.6547E-02 -2.4929E+01  1.226E+00  4.4629E+00  4.5725E+00
  4.200  1.0565E+01  3.5502E-02 -2.5206E+01  1.219E+00  4.5326E+00  4.7348E+00
  4.400  1.0507E+01  3.4322E-02 -2.5473E+01  1.210E+00  4.6258E+00  4.9007E+00
  4.600  1.0443E+01  3.2927E-02 -2.5729E+01  1.200E+00  4.7376E+00  5.0698E+00
  4.800  1.0373E+01  3.1279E-02 -2.5977E+01  1.189E+00  4.8648E+00  5.2417E+00
  5.000  1.0299E+01  2.9426E-02 -2.6219E+01  1.178E+00  5.0050E+00  5.4162E+00
  5.200  1.0222E+01  2.7421E-02 -2.6456E+01  1.165E+00  5.1563E+00  5.5929E+00
  5.400  1.0142E+01  2.5317E-02 -2.6688E+01  1.153E+00  5.3175E+00  5.7717E+00
  5.600  1.0061E+01  2.3181E-02 -2.6917E+01  1.140E+00  5.4873E+00  5.9523E+00
  5.800  9.9808E+00  2.1085E-02 -2.7144E+01  1.127E+00  5.6650E+00  6.1345E+00
  6.000  9.9004E+00  1.9097E-02 -2.7367E+01  1.115E+00  5.8499E+00  6.3182E+00
  6.500  9.7038E+00  1.4743E-02 -2.7907E+01  1.086E+00  6.3393E+00  6.7828E+00
  7.000  9.5109E+00  1.1275E-02 -2.8405E+01  1.060E+00  6.8627E+00  7.2537E+00
  7.500  9.3150E+00  8.5625E-03 -2.8859E+01  1.037E+00  7.4152E+00  7.7294E+00
  8.000  9.1132E+00  6.4501E-03 -2.9267E+01  1.018E+00  7.9932E+00  8.2091E+00
  8.500  8.9094E+00  4.8294E-03 -2.9630E+01  1.002E+00  8.5941E+00  8.6917E+00
  9.000  8.7080E+00  3.5931E-03 -2.9949E+01  9.876E-01  9.2160E+00  9.1768E+00
  9.500  8.5151E+00  2.6756E-03 -3.0222E+01  9.757E-01  9.8570E+00  9.6639E+00
 10.000  8.3301E+00  2.0176E-03 -3.0456E+01  9.665E-01  1.0516E+01  1.0153E+01
 11.000  7.9735E+00  1.2817E-03 -3.0848E+01  9.545E-01  1.1883E+01  1.1134E+01
 12.000  7.6304E+00  9.4425E-04 -3.1245E+01  9.461E-01  1.3309E+01  1.2119E+01
 13.000  7.3125E+00  7.1195E-04 -3.1667E+01  9.401E-01  1.4789E+01  1.3107E+01
 14.000  7.0128E+00  5.0377E-04 -3.2120E+01  9.372E-01  1.6319E+01  1.4097E+01
 15.000  6.7273E+00  3.4801E-04 -3.2559E+01  9.350E-01  1.7893E+01  1.5089E+01
 16.000  6.4616E+00  2.3006E-04 -3.2882E+01  9.333E-01  1.9510E+01  1.6082E+01
 17.000  6.2091E+00  1.3741E-04 -3.3067E+01  9.314E-01  2.1167E+01  1.7076E+01
 18.000  5.9686E+00  8.1376E-05 -3.3188E+01  9.291E-01  2.2860E+01  1.8071E+01
 19.000  5.7398E+00  5.2739E-05 -3.3212E+01  9.278E-01  2.4588E+01  1.9066E+01
 20.000  5.5207E+00  4.2213E-05 -3.3023E+01  9.272E-01  2.6348E+01  2.0062E+01
