 comment: None given                            Feff8L (EXAFS)       0.1
 Source:
 Structure Summary:  Pt2 O4
 Reduced formula:  PtO2
 space group: (Pn-3m), space number:  (224)
 abc:  4.483783   4.483783   4.483783
 angles: 90.000000  90.000000  90.000000
 sites: 6
 mp-20119
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.262 Rnm= 1.415 L3 shell
 Pot 1 Z= 8 Rmt= 0.968 Rnm= 1.088
 Pot 2 Z=78 Rmt= 1.267 Rnm= 1.427
 Gam_ch=5.171E+00 H-L exch
 Mu= 5.496E+00 kf=2.289E+00 Vint=-1.447E+01 Rs_int= 1.584
 PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path   18      icalc       2
 -----------------------------------------------------------------------
   3  24.000   5.3554    2.3109    5.49615 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
     2.2419    2.2419   -2.2419  2  78 Pt
    -1.1210    1.1210    1.1210  1   8 O
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
  0.000  1.1450E+01  2.7338E-05 -1.1680E+01  1.068E+00  6.7607E+00  2.2939E+00
  0.100  1.1449E+01  1.4335E-02 -1.2728E+01  1.068E+00  6.7668E+00  2.2959E+00
  0.200  1.1447E+01  2.8443E-02 -1.3736E+01  1.068E+00  6.7849E+00  2.3022E+00
  0.300  1.1442E+01  4.2105E-02 -1.4702E+01  1.068E+00  6.8146E+00  2.3125E+00
  0.400  1.1435E+01  5.5128E-02 -1.5627E+01  1.068E+00  6.8550E+00  2.3269E+00
  0.500  1.1427E+01  6.7338E-02 -1.6511E+01  1.067E+00  6.9050E+00  2.3452E+00
  0.600  1.1417E+01  7.8599E-02 -1.7355E+01  1.067E+00  6.9630E+00  2.3675E+00
  0.700  1.1405E+01  8.8807E-02 -1.8160E+01  1.067E+00  7.0275E+00  2.3936E+00
  0.800  1.1391E+01  9.7892E-02 -1.8927E+01  1.067E+00  7.0965E+00  2.4234E+00
  0.900  1.1376E+01  1.0581E-01 -1.9655E+01  1.067E+00  7.1679E+00  2.4568E+00
  1.000  1.1359E+01  1.1254E-01 -2.0347E+01  1.067E+00  7.2395E+00  2.4938E+00
  1.100  1.1340E+01  1.1809E-01 -2.1002E+01  1.067E+00  7.3091E+00  2.5341E+00
  1.200  1.1320E+01  1.2246E-01 -2.1621E+01  1.067E+00  7.3746E+00  2.5777E+00
  1.300  1.1298E+01  1.2569E-01 -2.2205E+01  1.067E+00  7.4338E+00  2.6245E+00
  1.400  1.1275E+01  1.2779E-01 -2.2753E+01  1.067E+00  7.4851E+00  2.6744E+00
  1.500  1.1250E+01  1.2880E-01 -2.3266E+01  1.067E+00  7.5271E+00  2.7273E+00
  1.600  1.1224E+01  1.2875E-01 -2.3742E+01  1.068E+00  7.5588E+00  2.7832E+00
  1.700  1.1196E+01  1.2770E-01 -2.4183E+01  1.068E+00  7.5799E+00  2.8421E+00
  1.800  1.1167E+01  1.2568E-01 -2.4586E+01  1.069E+00  7.5907E+00  2.9038E+00
  1.900  1.1137E+01  1.2277E-01 -2.4952E+01  1.070E+00  7.5922E+00  2.9684E+00
  2.000  1.1105E+01  1.1906E-01 -2.5279E+01  1.071E+00  7.5861E+00  3.0359E+00
  2.200  1.1037E+01  1.0976E-01 -2.5814E+01  1.073E+00  7.5625E+00  3.1796E+00
  2.400  1.0961E+01  9.9037E-02 -2.6188E+01  1.075E+00  7.5501E+00  3.3354E+00
  2.600  1.0863E+01  8.7270E-02 -2.6350E+01  1.076E+00  7.5977E+00  3.5121E+00
  2.800  1.0770E+01  9.1228E-02 -2.6497E+01  1.156E+00  5.7518E+00  3.6942E+00
  3.000  1.0755E+01  9.4645E-02 -2.6901E+01  1.199E+00  4.9815E+00  3.8336E+00
  3.200  1.0749E+01  9.3755E-02 -2.7354E+01  1.221E+00  4.6504E+00  3.9673E+00
  3.400  1.0727E+01  8.8120E-02 -2.7771E+01  1.228E+00  4.4890E+00  4.1111E+00
  3.600  1.0697E+01  7.8526E-02 -2.8182E+01  1.233E+00  4.4257E+00  4.2602E+00
  3.800  1.0660E+01  6.7100E-02 -2.8599E+01  1.230E+00  4.4235E+00  4.4142E+00
  4.000  1.0616E+01  5.4141E-02 -2.9025E+01  1.226E+00  4.4629E+00  4.5725E+00
  4.200  1.0565E+01  4.2443E-02 -2.9473E+01  1.219E+00  4.5326E+00  4.7348E+00
  4.400  1.0507E+01  3.2186E-02 -2.9960E+01  1.210E+00  4.6258E+00  4.9007E+00
  4.600  1.0443E+01  2.4730E-02 -3.0499E+01  1.200E+00  4.7376E+00  5.0698E+00
  4.800  1.0373E+01  2.0122E-02 -3.1080E+01  1.189E+00  4.8648E+00  5.2417E+00
  5.000  1.0299E+01  1.7875E-02 -3.1659E+01  1.178E+00  5.0050E+00  5.4162E+00
  5.200  1.0222E+01  1.7071E-02 -3.2187E+01  1.165E+00  5.1563E+00  5.5929E+00
  5.400  1.0142E+01  1.7008E-02 -3.2646E+01  1.153E+00  5.3175E+00  5.7717E+00
  5.600  1.0061E+01  1.7151E-02 -3.3046E+01  1.140E+00  5.4873E+00  5.9523E+00
  5.800  9.9808E+00  1.7326E-02 -3.3401E+01  1.127E+00  5.6650E+00  6.1345E+00
  6.000  9.9004E+00  1.7416E-02 -3.3715E+01  1.115E+00  5.8499E+00  6.3182E+00
  6.500  9.7038E+00  1.6756E-02 -3.4384E+01  1.086E+00  6.3393E+00  6.7828E+00
  7.000  9.5109E+00  1.4430E-02 -3.4928E+01  1.060E+00  6.8627E+00  7.2537E+00
