 comment: None given                            Feff8L (EXAFS)       0.1
 Source:
 Structure Summary:  Fe2 N2
 Reduced formula:  FeN
 space group: (P6_3/mmc), space number:  (194)
 abc:  2.738391   2.738391   5.004323
 angles: 90.000000  90.000000 120.000015
 sites: 4
 mp-12120
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=26 Rmt= 1.248 Rnm= 1.305 K  shell
 Pot 1 Z=26 Rmt= 1.254 Rnm= 1.313
 Pot 2 Z= 7 Rmt= 1.018 Rnm= 1.067
 Gam_ch=1.309E+00 H-L exch
 Mu=-4.823E+00 kf=2.407E+00 Vint=-2.690E+01 Rs_int= 1.507
 PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
    file        sig2   amp ratio    deg    nlegs  r effective
 feff0001.dat 0.00000   100.000     6.000     2   2.0161
 feff0002.dat 0.00000    24.500     2.000     2   2.5022
 feff0003.dat 0.00000    59.950     6.000     2   2.7384
 feff0004.dat 0.00000     6.166    12.000     3   3.2672
 feff0005.dat 0.00000     7.878    12.000     3   3.3853
 feff0006.dat 0.00000    10.050    24.000     3   3.3853
 feff0007.dat 0.00000    30.520     6.000     2   3.4005
 feff0008.dat 0.00000     7.115    12.000     3   3.4960
 feff0009.dat 0.00000    57.600    12.000     2   3.7094
 feff0010.dat 0.00000    25.280    24.000     3   3.8708
 feff0011.dat 0.00000    15.640     6.000     3   4.0323
 feff0012.dat 0.00000    15.050     6.000     4   4.0323
 feff0013.dat 0.00000     4.842     6.000     4   4.0323
 feff0014.dat 0.00000     7.159    12.000     4   4.0323
 feff0015.dat 0.00000    19.570     6.000     2   4.0726
 feff0016.dat 0.00000     4.623    24.000     3   4.0775
 feff0017.dat 0.00000    11.170    24.000     3   4.0775
 feff0018.dat 0.00000    16.760    24.000     3   4.0775
 feff0019.dat 0.00000     5.958    12.000     3   4.2955
 feff0020.dat 0.00000    11.160    12.000     3   4.2955
 feff0021.dat 0.00000    32.810    12.000     2   4.3660
 feff0022.dat 0.00000     6.021    24.000     3   4.4750
 feff0023.dat 0.00000     6.429    24.000     3   4.4750
 feff0026.dat 0.00000    10.500    24.000     3   4.5243
 feff0027.dat 0.00000    11.780    24.000     3   4.5603
 feff0028.dat 0.00000    20.600    24.000     3   4.5603
 feff0029.dat 0.00000    27.560    24.000     3   4.5603
 feff0030.dat 0.00000     4.944    24.000     3   4.5630
 feff0031.dat 0.00000    15.120     6.000     2   4.7430
 feff0032.dat 0.00000     3.836    24.000     4   4.7545
 feff0033.dat 0.00000     6.700    24.000     4   4.7545
 feff0034.dat 0.00000     6.484    12.000     4   4.7545
 feff0035.dat 0.00000     9.082    12.000     4   4.7545
 feff0036.dat 0.00000     3.526    12.000     4   4.7545
 feff0037.dat 0.00000     3.909    24.000     4   4.7545
 feff0038.dat 0.00000     9.687    24.000     4   4.7545
 feff0039.dat 0.00000     7.967    24.000     3   4.8991
 feff0040.dat 0.00000    12.120     6.000     2   4.9077
 feff0041.dat 0.00000    23.290    12.000     3   4.9418
 feff0042.dat 0.00000     6.297    12.000     4   4.9759
 feff0043.dat 0.00000    11.780     6.000     4   4.9759
 feff0045.dat 0.00000     4.356     2.000     2   5.0043
 feff0046.dat 0.00000    12.780     4.000     3   5.0043
 feff0047.dat 0.00000     2.729     2.000     4   5.0043
 feff0048.dat 0.00000    10.670     2.000     4   5.0043
 feff0049.dat 0.00000     8.228    24.000     3   5.0458
 feff0050.dat 0.00000     3.127    48.000     3   5.0786
 feff0051.dat 0.00000     5.431    24.000     3   5.0786
 feff0052.dat 0.00000     5.299    12.000     3   5.0798
 feff0053.dat 0.00000     3.607    12.000     3   5.0799
 feff0054.dat 0.00000     5.019    12.000     3   5.0799
 feff0055.dat 0.00000     6.249    24.000     3   5.1099
 feff0056.dat 0.00000    12.770    24.000     3   5.1454
 feff0057.dat 0.00000     5.705    24.000     4   5.2072
 feff0058.dat 0.00000     6.213    24.000     3   5.2525
 feff0059.dat 0.00000     4.010    24.000     3   5.3166
 feff0060.dat 0.00000     8.486    24.000     3   5.3166
 feff0061.dat 0.00000     3.703    24.000     4   5.3507
 feff0062.dat 0.00000     8.432    24.000     4   5.3507
 feff0063.dat 0.00000    21.600    12.000     2   5.3626
 feff0064.dat 0.00000    19.060    12.000     3   5.3896
 feff0065.dat 0.00000    17.360    12.000     3   5.3896
 feff0066.dat 0.00000     3.484    24.000     4   5.4167
 feff0067.dat 0.00000     8.874     6.000     4   5.4167
 feff0068.dat 0.00000     7.807     6.000     4   5.4167
 feff0069.dat 0.00000     3.734    24.000     4   5.4167
 feff0070.dat 0.00000    10.190     6.000     2   5.4768
 feff0071.dat 0.00000     4.176     6.000     3   5.4768
 feff0072.dat 0.00000    27.760    12.000     3   5.4768
 feff0073.dat 0.00000     5.319     6.000     4   5.4768
 feff0074.dat 0.00000    21.610     6.000     4   5.4768
 feff0075.dat 0.00000     7.964    24.000     4   5.4780
 feff0076.dat 0.00000     8.275    24.000     5   5.5122
 feff0077.dat 0.00000     2.852    24.000     4   5.5574
 feff0078.dat 0.00000    16.910    12.000     2   5.6200
 feff0079.dat 0.00000    11.080    24.000     3   5.6727
 feff0080.dat 0.00000    23.240    24.000     3   5.6727
 feff0081.dat 0.00000    18.180    12.000     2   5.7046
