 comment: None given                            Feff8L (EXAFS)       0.1
 Source:
 Structure Summary:  Fe6 O8
 Reduced formula:  Fe3O4
 space group: (F-43m), space number:  (216)
 abc:  6.432635   6.432635   6.432635
 angles: 60.000000  60.000000  60.000000
 sites: 14
 mp-611817
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=26 Rmt= 1.319 Rnm= 1.463 K  shell
 Pot 1 Z=26 Rmt= 1.382 Rnm= 1.457
 Pot 2 Z= 8 Rmt= 1.018 Rnm= 1.105
 Gam_ch=1.309E+00 H-L exch
 Mu=-2.234E+00 kf=2.107E+00 Vint=-1.914E+01 Rs_int= 1.721
 PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
    file        sig2   amp ratio    deg    nlegs  r effective
 feff0001.dat 0.00000   100.000     4.000     2   2.0131
 feff0002.dat 0.00000    13.690    12.000     3   3.6569
 feff0003.dat 0.00000    77.840    12.000     2   3.7280
 feff0004.dat 0.00000    64.280    12.000     2   3.8194
 feff0005.dat 0.00000    37.060    24.000     3   3.9058
 feff0006.dat 0.00000     5.119     4.000     4   4.0263
 feff0007.dat 0.00000     4.785    12.000     4   4.0263
 feff0008.dat 0.00000    11.180    12.000     4   4.0836
 feff0009.dat 0.00000    24.840    48.000     3   4.5283
 feff0010.dat 0.00000    23.430     6.000     2   4.5486
 feff0011.dat 0.00000     3.740    24.000     3   4.9106
 feff0012.dat 0.00000    32.520    12.000     2   4.9279
 feff0013.dat 0.00000    13.770    48.000     3   4.9619
 feff0014.dat 0.00000    40.470    24.000     3   5.0431
 feff0015.dat 0.00000     9.530    24.000     3   5.0513
 feff0016.dat 0.00000     6.874    24.000     3   5.0643
 feff0017.dat 0.00000    16.500    12.000     4   5.1583
 feff0018.dat 0.00000     6.432    24.000     3   5.1629
 feff0019.dat 0.00000     3.129    24.000     4   5.2373
 feff0020.dat 0.00000     7.809    48.000     4   5.2421
 feff0021.dat 0.00000     5.452    24.000     3   5.2737
 feff0022.dat 0.00000     4.512    24.000     3   5.2895
 feff0023.dat 0.00000     8.613    12.000     4   5.3006
 feff0024.dat 0.00000    13.680    48.000     3   5.3632
 feff0025.dat 0.00000    14.330    48.000     3   5.3921
 feff0026.dat 0.00000     9.663    48.000     4   5.4784
 feff0027.dat 0.00000    11.550    48.000     4   5.5410
 feff0028.dat 0.00000     7.161    48.000     4   5.5495
 feff0030.dat 0.00000     4.536    48.000     4   5.5699
 feff0031.dat 0.00000     8.969     4.000     2   5.5758
 feff0032.dat 0.00000    19.980     8.000     3   5.5758
 feff0033.dat 0.00000    11.110     4.000     4   5.5758
 feff0034.dat 0.00000     9.492    48.000     5   5.6562
 feff0035.dat 0.00000     5.278    24.000     5   5.6700
 feff0036.dat 0.00000    20.450    24.000     3   5.7244
 feff0037.dat 0.00000     4.116    48.000     3   5.7275
 feff0038.dat 0.00000     3.595    48.000     5   5.7273
 feff0039.dat 0.00000    21.330    12.000     2   5.7279
 feff0040.dat 0.00000     3.472    48.000     4   5.7411
 feff0041.dat 0.00000     4.654    24.000     4   5.7411
 feff0043.dat 0.00000     8.320    24.000     4   5.8325
 feff0044.dat 0.00000     7.207    48.000     4   5.8325
 feff0045.dat 0.00000     6.981    24.000     3   5.9162
 feff0050.dat 0.00000     7.029    48.000     3   5.9857
 feff0051.dat 0.00000     3.395    24.000     3   5.9882
 feff0052.dat 0.00000     3.708    24.000     4   5.9882
