# comment: None given                          Feff8L (EXAFS)       0.1      
# Source:
# Structure Summary:  Fe6 O8
# Reduced formula:  Fe3O4
# space group: (F-43m), space number:  (216)
# abc:  6.432635   6.432635   6.432635
# angles: 60.000000  60.000000  60.000000
# sites: 14
# mp-611817
# POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=26 Rmt= 1.319 Rnm= 1.463 K  shell
# Pot 1 Z=26 Rmt= 1.382 Rnm= 1.457
# Pot 2 Z= 8 Rmt= 1.018 Rnm= 1.105
# Gam_ch=1.309E+00 H-L exch
# Mu=-2.234E+00 kf=2.107E+00 Vint=-1.914E+01 Rs_int= 1.721
# PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      4.00     2   2.0131
#           2       0.00000     13.69     12.00     3   3.6569
#           3       0.00000     77.84     12.00     2   3.7280
#           4       0.00000     64.28     12.00     2   3.8194
#           5       0.00000     37.06     24.00     3   3.9058
#           6       0.00000      5.12      4.00     4   4.0263
#           7       0.00000      4.78     12.00     4   4.0263
#           8       0.00000     11.18     12.00     4   4.0836
#           9       0.00000     24.84     48.00     3   4.5283
#          10       0.00000     23.43      6.00     2   4.5486
#          12       0.00000     32.52     12.00     2   4.9279
#          13       0.00000     13.77     48.00     3   4.9619
#          14       0.00000     40.47     24.00     3   5.0431
#          15       0.00000      9.53     24.00     3   5.0513
#          16       0.00000      6.87     24.00     3   5.0643
#          17       0.00000     16.50     12.00     4   5.1583
#          18       0.00000      6.43     24.00     3   5.1629
#          20       0.00000      7.81     48.00     4   5.2421
#          21       0.00000      5.45     24.00     3   5.2737
#          22       0.00000      4.51     24.00     3   5.2895
#          23       0.00000      8.61     12.00     4   5.3006
#          24       0.00000     13.68     48.00     3   5.3632
#          25       0.00000     14.33     48.00     3   5.3921
#          26       0.00000      9.66     48.00     4   5.4784
#          27       0.00000     11.55     48.00     4   5.5410
#          28       0.00000      7.16     48.00     4   5.5495
#          30       0.00000      4.54     48.00     4   5.5699
#          31       0.00000      8.97      4.00     2   5.5758
#          32       0.00000     19.98      8.00     3   5.5758
#          33       0.00000     11.11      4.00     4   5.5758
#          34       0.00000      9.49     48.00     5   5.6562
#          35       0.00000      5.28     24.00     5   5.6700
#          36       0.00000     20.45     24.00     3   5.7244
#          37       0.00000      4.12     48.00     3   5.7275
#          39       0.00000     21.33     12.00     2   5.7279
#          41       0.00000      4.65     24.00     4   5.7411
#          43       0.00000      8.32     24.00     4   5.8325
#          44       0.00000      7.21     48.00     4   5.8325
#          45       0.00000      6.98     24.00     3   5.9162
#          50       0.00000      7.03     48.00     3   5.9857
#    40/  46 paths used
#  xsedge+50, used to normalize mu           3.2217E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    7362.577    244.662   8.050  9.01948E-01  9.34181E-01 -3.45366E-02
    7365.654    247.738   8.100  8.97809E-01  9.33357E-01 -3.81234E-02
    7368.749    250.834   8.150  9.00307E-01  9.32533E-01 -3.45921E-02
    7371.864    253.949   8.200  9.08366E-01  9.31709E-01 -2.50803E-02
    7374.998    257.082   8.250  9.20051E-01  9.30885E-01 -1.16513E-02
    7378.151    260.235   8.300  9.32997E-01  9.30061E-01  3.16059E-03
    7381.322    263.407   8.350  9.44882E-01  9.29237E-01  1.68552E-02
    7384.513    266.598   8.400  9.53837E-01  9.28413E-01  2.74162E-02
    7387.723    269.808   8.450  9.58733E-01  9.27589E-01  3.36161E-02
    7390.952    273.037   8.500  9.59279E-01  9.26765E-01  3.51272E-02
    7394.200    276.285   8.550  9.55904E-01  9.25845E-01  3.25043E-02
    7397.467    279.552   8.600  9.49548E-01  9.24924E-01  2.66495E-02
    7400.753    282.838   8.650  9.41430E-01  9.24003E-01  1.88773E-02
    7404.058    286.143   8.700  9.32734E-01  9.23083E-01  1.04634E-02
    7407.383    289.467   8.750  9.24376E-01  9.22162E-01  2.40210E-03
    7410.726    292.811   8.800  9.16896E-01  9.21242E-01 -4.71986E-03
    7414.088    296.173   8.850  9.10461E-01  9.20321E-01 -1.07187E-02
    7417.470    299.554   8.900  9.04973E-01  9.19400E-01 -1.56971E-02
    7420.870    302.955   8.950  9.00241E-01  9.18480E-01 -1.98618E-02
    7424.289    306.374   9.000  8.96146E-01  9.17559E-01 -2.33391E-02
    7427.728    309.813   9.050  8.92482E-01  9.16450E-01 -2.61512E-02
    7431.185    313.270   9.100  8.89891E-01  9.15341E-01 -2.77980E-02
    7434.662    316.747   9.150  8.88798E-01  9.14232E-01 -2.78093E-02
    7438.158    320.242   9.200  8.89612E-01  9.13123E-01 -2.57338E-02
    7441.672    323.757   9.250  8.92558E-01  9.12014E-01 -2.13185E-02
    7445.206    327.291   9.300  8.97543E-01  9.10905E-01 -1.46569E-02
    7448.759    330.844   9.350  9.04092E-01  9.09796E-01 -6.26347E-03
    7452.331    334.416   9.400  9.11376E-01  9.08687E-01  2.95570E-03
    7455.922    338.006   9.450  9.18333E-01  9.07578E-01  1.18344E-02
    7459.532    341.616   9.500  9.23857E-01  9.06469E-01  1.91533E-02
    7463.161    345.245   9.550  9.26935E-01  9.05263E-01  2.39021E-02
    7466.809    348.893   9.600  9.27012E-01  9.04056E-01  2.53499E-02
    7470.476    352.561   9.650  9.23994E-01  9.02850E-01  2.33778E-02
    7474.162    356.247   9.700  9.18300E-01  9.01643E-01  1.84396E-02
    7477.867    359.952   9.750  9.10785E-01  9.00437E-01  1.14699E-02
    7481.592    363.676   9.800  9.02561E-01  8.99230E-01  3.69621E-03
    7485.335    367.420   9.850  8.94781E-01  8.98024E-01 -3.60384E-03
    7489.097    371.182   9.900  8.88420E-01  8.96817E-01 -9.34254E-03
    7492.879    374.963   9.950  8.84114E-01  8.95611E-01 -1.28072E-02
    7496.679    378.764  10.000  8.82074E-01  8.94404E-01 -1.37523E-02
    7500.499    382.583  10.050  8.82211E-01  8.93255E-01 -1.23333E-02
    7504.337    386.422  10.100  8.83940E-01  8.92106E-01 -9.13121E-03
    7508.195    390.279  10.150  8.86588E-01  8.90957E-01 -4.89170E-03
    7512.071    394.156  10.200  8.89486E-01  8.89808E-01 -3.60996E-04
    7515.967    398.052  10.250  8.92101E-01  8.88658E-01  3.86371E-03
    7519.882    401.967  10.300  8.94108E-01  8.87509E-01  7.41553E-03
    7523.816    405.900  10.350  8.95387E-01  8.86360E-01  1.01579E-02
    7527.769    409.853  10.400  8.95964E-01  8.85211E-01  1.21148E-02
    7531.740    413.825  10.450  8.95906E-01  8.84062E-01  1.33620E-02
    7535.731    417.816  10.500  8.95236E-01  8.82913E-01  1.39201E-02
    7539.741    421.826  10.550  8.93867E-01  8.81763E-01  1.36891E-02
    7543.770    425.855  10.600  8.91607E-01  8.80614E-01  1.24488E-02
    7547.819    429.903  10.650  8.88222E-01  8.79465E-01  9.92890E-03
    7551.886    433.970  10.700  8.83539E-01  8.78316E-01  5.93021E-03
    7555.972    438.057  10.750  8.77571E-01  8.77167E-01  4.59642E-04
    7560.077    442.162  10.800  8.70601E-01  8.76018E-01 -6.16539E-03
    7564.201    446.286  10.850  8.63214E-01  8.74868E-01 -1.32825E-02
    7568.345    450.430  10.900  8.56243E-01  8.73719E-01 -1.99421E-02
    7572.507    454.592  10.950  8.50641E-01  8.72570E-01 -2.50566E-02
    7576.689    458.773  11.000  8.47286E-01  8.71421E-01 -2.76117E-02
    7580.889    462.974  11.050  8.46659E-01  8.70194E-01 -2.69621E-02
    7585.109    467.193  11.100  8.49143E-01  8.68967E-01 -2.27416E-02
    7589.347    471.432  11.150  8.54411E-01  8.67740E-01 -1.53111E-02
    7593.605    475.690  11.200  8.61611E-01  8.66512E-01 -5.63798E-03
    7597.882    479.966  11.250  8.69494E-01  8.65285E-01  4.84803E-03
    7602.177    484.262  11.300  8.76635E-01  8.64058E-01  1.45080E-02
    7606.492    488.577  11.350  8.81706E-01  8.62831E-01  2.18034E-02
    7610.826    492.911  11.400  8.83731E-01  8.61604E-01  2.55950E-02
    7615.179    497.264  11.450  8.82275E-01  8.60377E-01  2.53650E-02
    7619.551    501.636  11.500  8.77525E-01  8.59150E-01  2.13141E-02
    7623.942    506.027  11.550  8.70243E-01  8.57923E-01  1.43108E-02
    7628.352    510.437  11.600  8.61602E-01  8.56696E-01  5.70722E-03
    7632.781    514.866  11.650  8.52947E-01  8.55468E-01 -2.93695E-03
    7637.229    519.314  11.700  8.45531E-01  8.54241E-01 -1.01603E-02
    7641.697    523.781  11.750  8.40285E-01  8.53014E-01 -1.48687E-02
    7646.183    528.267  11.800  8.37671E-01  8.51787E-01 -1.65117E-02
    7650.688    532.773  11.850  8.37637E-01  8.50560E-01 -1.51363E-02
    7655.212    537.297  11.900  8.39687E-01  8.49333E-01 -1.13141E-02
    7659.756    541.841  11.950  8.43023E-01  8.48106E-01 -5.97068E-03
    7664.318    546.403  12.000  8.46740E-01  8.46879E-01 -1.63027E-04
    7668.900    550.984  12.050  8.49915E-01  8.45515E-01  5.18418E-03
    7673.500    555.585  12.100  8.52037E-01  8.44152E-01  9.30535E-03
    7678.120    560.205  12.150  8.52774E-01  8.42788E-01  1.18032E-02
    7682.759    564.843  12.200  8.52093E-01  8.41425E-01  1.26302E-02
    7687.416    569.501  12.250  8.50191E-01  8.40061E-01  1.20131E-02
    7692.093    574.178  12.300  8.47393E-01  8.38697E-01  1.03289E-02
    7696.789    578.874  12.350  8.44037E-01  8.37334E-01  7.97458E-03
    7701.504    583.588  12.400  8.40390E-01  8.35970E-01  5.26711E-03
    7706.238    588.322  12.450  8.36617E-01  8.34607E-01  2.39875E-03
    7710.991    593.075  12.500  8.32785E-01  8.33243E-01 -5.48152E-04
    7715.763    597.847  12.550  8.28923E-01  8.31880E-01 -3.54064E-03
    7720.554    602.638  12.600  8.25084E-01  8.30516E-01 -6.51697E-03
    7725.364    607.448  12.650  8.21394E-01  8.29153E-01 -9.32292E-03
    7730.193    612.278  12.700  8.18077E-01  8.27789E-01 -1.16892E-02
    7735.041    617.126  12.750  8.15425E-01  8.26426E-01 -1.32617E-02
    7739.908    621.993  12.800  8.13733E-01  8.25062E-01 -1.36806E-02
    7744.795    626.879  12.850  8.13212E-01  8.23699E-01 -1.26838E-02
    7749.700    631.785  12.900  8.13910E-01  8.22335E-01 -1.02071E-02
    7754.624    636.709  12.950  8.15661E-01  8.20972E-01 -6.44502E-03
    7759.568    641.653  13.000  8.18084E-01  8.19608E-01 -1.85294E-03
    7764.530    646.615  13.050  8.20688E-01  8.18265E-01  2.95031E-03
    7769.512    651.597  13.100  8.22824E-01  8.16922E-01  7.19898E-03
    7774.513    656.597  13.150  8.23947E-01  8.15578E-01  1.02248E-02
    7779.532    661.617  13.200  8.23697E-01  8.14235E-01  1.15787E-02
    7784.571    666.656  13.250  8.21970E-01  8.12892E-01  1.11287E-02
    7789.629    671.713  13.300  8.18949E-01  8.11549E-01  9.08631E-03
    7794.705    676.790  13.350  8.15046E-01  8.10205E-01  5.95402E-03
    7799.801    681.886  13.400  8.10816E-01  8.08862E-01  2.40769E-03
    7804.916    687.001  13.450  8.06824E-01  8.07519E-01 -8.57412E-04
    7810.050    692.135  13.500  8.03524E-01  8.06176E-01 -3.27792E-03
    7815.203    697.288  13.550  8.01171E-01  8.04832E-01 -4.53429E-03
    7820.375    702.460  13.600  7.99783E-01  8.03489E-01 -4.59726E-03
    7825.566    707.651  13.650  7.99167E-01  8.02146E-01 -3.70075E-03
    7830.776    712.861  13.700  7.98993E-01  8.00803E-01 -2.25240E-03
    7836.006    718.090  13.750  7.98891E-01  7.99459E-01 -7.08517E-04
    7841.254    723.339  13.800  7.98557E-01  7.98116E-01  5.51180E-04
    7846.521    728.606  13.850  7.97824E-01  7.96773E-01  1.31567E-03
    7851.808    733.892  13.900  7.96689E-01  7.95430E-01  1.57837E-03
    7857.113    739.198  13.950  7.95289E-01  7.94086E-01  1.50996E-03
    7862.437    744.522  14.000  7.93840E-01  7.92743E-01  1.37934E-03
    7867.781    749.866  14.050  7.92464E-01  7.91320E-01  1.44162E-03
    7873.143    755.228  14.100  7.91355E-01  7.89896E-01  1.84159E-03
    7878.525    760.610  14.150  7.90507E-01  7.88473E-01  2.57183E-03
    7883.926    766.010  14.200  7.89766E-01  7.87049E-01  3.44098E-03
    7889.345    771.430  14.250  7.88871E-01  7.85626E-01  4.11831E-03
    7894.784    776.869  14.300  7.87527E-01  7.84202E-01  4.22693E-03
    7900.242    782.327  14.350  7.85495E-01  7.82779E-01  3.46003E-03
    7905.719    787.803  14.400  7.82678E-01  7.81355E-01  1.68737E-03
    7911.215    793.299  14.450  7.79166E-01  7.79932E-01 -9.78605E-04
    7916.730    798.814  14.500  7.75247E-01  7.78508E-01 -4.17749E-03
    7922.264    804.348  14.550  7.71348E-01  7.77085E-01 -7.36103E-03
    7927.817    809.901  14.600  7.67956E-01  7.75661E-01 -9.90574E-03
    7933.389    815.473  14.650  7.65502E-01  7.74238E-01 -1.12515E-02
    7938.980    821.065  14.700  7.64264E-01  7.72814E-01 -1.10325E-02
    7944.590    826.675  14.750  7.64299E-01  7.71391E-01 -9.16824E-03
    7950.219    832.304  14.800  7.65418E-01  7.69967E-01 -5.89265E-03
    7955.868    837.952  14.850  7.67223E-01  7.68544E-01 -1.71411E-03
    7961.535    843.620  14.900  7.69185E-01  7.67121E-01  2.68452E-03
    7967.221    849.306  14.950  7.70751E-01  7.65697E-01  6.58225E-03
    7972.927    855.012  15.000  7.71447E-01  7.64274E-01  9.36162E-03
    7978.651    860.736  15.050  7.70973E-01  7.62822E-01  1.06582E-02
    7984.395    866.480  15.100  7.69239E-01  7.61370E-01  1.03087E-02
    7990.157    872.242  15.150  7.66381E-01  7.59918E-01  8.48375E-03
    7995.939    878.024  15.200  7.62723E-01  7.58466E-01  5.59850E-03
    8001.740    883.825  15.250  7.58695E-01  7.57014E-01  2.21552E-03
    8007.560    889.644  15.300  7.54750E-01  7.55562E-01 -1.07256E-03
    8013.398    895.483  15.350  7.51272E-01  7.54110E-01 -3.75422E-03
    8019.256    901.341  15.400  7.48523E-01  7.52658E-01 -5.48121E-03
    8025.133    907.218  15.450  7.46608E-01  7.51206E-01 -6.10809E-03
    8031.029    913.114  15.500  7.45481E-01  7.49754E-01 -5.68687E-03
    8036.944    919.029  15.550  7.44984E-01  7.48303E-01 -4.42499E-03
    8042.878    924.963  15.600  7.44888E-01  7.46851E-01 -2.62190E-03
    8048.831    930.916  15.650  7.44949E-01  7.45399E-01 -6.02058E-04
    8054.803    936.888  15.700  7.44946E-01  7.43947E-01  1.34052E-03
    8060.795    942.879  15.750  7.44710E-01  7.42495E-01  2.97696E-03
    8066.805    948.889  15.800  7.44128E-01  7.41043E-01  4.15549E-03
    8072.834    954.919  15.850  7.43145E-01  7.39591E-01  4.79563E-03
    8078.882    960.967  15.900  7.41743E-01  7.38139E-01  4.87295E-03
    8084.950    967.035  15.950  7.39937E-01  7.36687E-01  4.40385E-03
    8091.036    973.121  16.000  7.37766E-01  7.35235E-01  3.43653E-03
    8097.142    979.226  16.050  7.35287E-01  7.33783E-01  2.04737E-03
    8103.266    985.351  16.100  7.32586E-01  7.32330E-01  3.48481E-04
    8109.410    991.495  16.150  7.29777E-01  7.30877E-01 -1.50304E-03
    8115.573    997.657  16.200  7.27006E-01  7.29424E-01 -3.31091E-03
    8121.754   1003.839  16.250  7.24432E-01  7.27972E-01 -4.85459E-03
    8127.955   1010.040  16.300  7.22213E-01  7.26519E-01 -5.91751E-03
    8134.175   1016.259  16.350  7.20474E-01  7.25066E-01 -6.32453E-03
    8140.414   1022.498  16.400  7.19280E-01  7.23613E-01 -5.98027E-03
    8146.672   1028.756  16.450  7.18619E-01  7.22161E-01 -4.89809E-03
    8152.949   1035.033  16.500  7.18391E-01  7.20708E-01 -3.21034E-03
    8159.245   1041.329  16.550  7.18424E-01  7.19255E-01 -1.15440E-03
    8165.560   1047.644  16.600  7.18496E-01  7.17802E-01  9.64993E-04
    8171.894   1053.978  16.650  7.18380E-01  7.16350E-01  2.83057E-03
    8178.247   1060.331  16.700  7.17884E-01  7.14897E-01  4.17278E-03
    8184.619   1066.704  16.750  7.16888E-01  7.13444E-01  4.82187E-03
    8191.010   1073.095  16.800  7.15370E-01  7.11992E-01  4.73942E-03
    8197.421   1079.505  16.850  7.13399E-01  7.10539E-01  4.02164E-03
    8203.850   1085.935  16.900  7.11125E-01  7.09086E-01  2.87330E-03
    8210.298   1092.383  16.950  7.08737E-01  7.07633E-01  1.55856E-03
    8216.766   1098.850  17.000  7.06421E-01  7.06181E-01  3.40469E-04
    8223.252   1105.337  17.050  7.04307E-01  7.04710E-01 -5.71213E-04
    8229.758   1111.842  17.100  7.02485E-01  7.03240E-01 -1.07262E-03
    8236.282   1118.367  17.150  7.00947E-01  7.01769E-01 -1.17076E-03
    8242.826   1124.911  17.200  6.99616E-01  7.00299E-01 -9.74271E-04
    8249.389   1131.473  17.250  6.98371E-01  6.98828E-01 -6.53971E-04
    8255.970   1138.055  17.300  6.97086E-01  6.97358E-01 -3.88718E-04
    8262.571   1144.656  17.350  6.95671E-01  6.95887E-01 -3.11226E-04
    8269.191   1151.276  17.400  6.94091E-01  6.94417E-01 -4.68559E-04
    8275.830   1157.915  17.450  6.92386E-01  6.92946E-01 -8.08095E-04
    8282.488   1164.573  17.500  6.90650E-01  6.91476E-01 -1.19304E-03
    8289.165   1171.250  17.550  6.89009E-01  6.90005E-01 -1.44362E-03
    8295.861   1177.946  17.600  6.87575E-01  6.88535E-01 -1.39304E-03
    8302.576   1184.661  17.650  6.86416E-01  6.87064E-01 -9.42970E-04
    8309.310   1191.395  17.700  6.85523E-01  6.85594E-01 -1.03179E-04
    8316.063   1198.148  17.750  6.84806E-01  6.84123E-01  9.96671E-04
    8322.836   1204.920  17.800  6.84106E-01  6.82653E-01  2.12772E-03
    8329.627   1211.712  17.850  6.83234E-01  6.81183E-01  3.01155E-03
    8336.437   1218.522  17.900  6.82015E-01  6.79712E-01  3.38738E-03
    8343.267   1225.351  17.950  6.80331E-01  6.78242E-01  3.08043E-03
    8350.115   1232.200  18.000  6.78161E-01  6.76771E-01  2.05408E-03
    8356.983   1239.067  18.050  6.75590E-01  6.75305E-01  4.21744E-04
    8363.869   1245.954  18.100  6.72801E-01  6.73839E-01 -1.54024E-03
    8370.775   1252.859  18.150  6.70045E-01  6.72373E-01 -3.46324E-03
    8377.699   1259.784  18.200  6.67582E-01  6.70907E-01 -4.95690E-03
    8384.643   1266.728  18.250  6.65629E-01  6.69441E-01 -5.69426E-03
    8391.606   1273.690  18.300  6.64311E-01  6.67975E-01 -5.48569E-03
    8398.588   1280.672  18.350  6.63628E-01  6.66509E-01 -4.32395E-03
    8405.588   1287.673  18.400  6.63454E-01  6.65043E-01 -2.38953E-03
    8412.608   1294.693  18.450  6.63567E-01  6.63577E-01 -1.47765E-05
    8419.647   1301.732  18.500  6.63690E-01  6.62111E-01  2.38493E-03
    8426.705   1308.790  18.550  6.63549E-01  6.60645E-01  4.39685E-03
    8433.782   1315.867  18.600  6.62931E-01  6.59179E-01  5.69367E-03
    8440.878   1322.963  18.650  6.61720E-01  6.57713E-01  6.09483E-03
    8447.994   1330.078  18.700  6.59916E-01  6.56247E-01  5.59335E-03
    8455.128   1337.212  18.750  6.57624E-01  6.54781E-01  4.34408E-03
    8462.281   1344.366  18.800  6.55025E-01  6.53315E-01  2.61831E-03
    8469.453   1351.538  18.850  6.52329E-01  6.51849E-01  7.37726E-04
    8476.645   1358.729  18.900  6.49736E-01  6.50383E-01 -9.95234E-04
    8483.855   1365.940  18.950  6.47390E-01  6.48917E-01 -2.35409E-03
    8491.084   1373.169  19.000  6.45368E-01  6.47451E-01 -3.21990E-03
    8498.333   1380.418  19.050  6.43691E-01  6.46003E-01 -3.58246E-03
    8505.600   1387.685  19.100  6.42290E-01  6.44555E-01 -3.51722E-03
    8512.887   1394.972  19.150  6.41084E-01  6.43108E-01 -3.14855E-03
    8520.193   1402.277  19.200  6.39992E-01  6.41660E-01 -2.60162E-03
    8527.517   1409.602  19.250  6.38953E-01  6.40212E-01 -1.96768E-03
    8534.861   1416.946  19.300  6.37942E-01  6.38764E-01 -1.28931E-03
    8542.224   1424.309  19.350  6.36955E-01  6.37317E-01 -5.68360E-04
    8549.606   1431.690  19.400  6.36001E-01  6.35869E-01  2.08499E-04
    8557.007   1439.091  19.450  6.35079E-01  6.34421E-01  1.03739E-03
    8564.427   1446.511  19.500  6.34156E-01  6.32973E-01  1.87076E-03
    8571.866   1453.950  19.550  6.33171E-01  6.31526E-01  2.60799E-03
    8579.324   1461.408  19.600  6.32034E-01  6.30078E-01  3.10831E-03
    8586.801   1468.885  19.650  6.30655E-01  6.28630E-01  3.22438E-03
    8594.297   1476.382  19.700  6.28966E-01  6.27182E-01  2.84743E-03
    8601.812   1483.897  19.750  6.26954E-01  6.25735E-01  1.95051E-03
    8609.346   1491.431  19.800  6.24671E-01  6.24287E-01  6.15735E-04
    8616.900   1498.984  19.850  6.22239E-01  6.22839E-01 -9.64807E-04
    8624.472   1506.557  19.900  6.19829E-01  6.21392E-01 -2.51802E-03
    8632.063   1514.148  19.950  6.17626E-01  6.19944E-01 -3.74362E-03
    8639.674   1521.758  20.000  6.15790E-01  6.18496E-01 -4.38044E-03
