PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
     1    2   2.000  index, nleg, degeneracy, r=  2.4154
      x           y           z     ipot  label      rleg      beta        eta
    2.304330   -0.187084   -0.699347   1 'Fe    '     2.4154  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4154  180.0000    0.0000
     2    2   2.000  index, nleg, degeneracy, r=  2.4887
      x           y           z     ipot  label      rleg      beta        eta
   -0.527022   -2.167780   -1.103200   1 'Fe    '     2.4888  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.4888  180.0000    0.0000
     3    2   2.000  index, nleg, degeneracy, r=  2.6469
      x           y           z     ipot  label      rleg      beta        eta
    1.338240   -2.127780    0.829688   1 'Fe    '     2.6470  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6470  180.0000    0.0000
     4    2   2.000  index, nleg, degeneracy, r=  2.6528
      x           y           z     ipot  label      rleg      beta        eta
   -0.966089   -1.940700    1.529030   1 'Fe    '     2.6528  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6528  180.0000    0.0000
     5    2   1.000  index, nleg, degeneracy, r=  2.6783
      x           y           z     ipot  label      rleg      beta        eta
    0.439067   -0.226929   -2.632330   1 'Fe    '     2.6783  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6783  180.0000    0.0000
     6    2   1.000  index, nleg, degeneracy, r=  2.6817
      x           y           z     ipot  label      rleg      beta        eta
    1.678490    1.908570    0.855198   1 'Fe    '     2.6817  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6817  180.0000    0.0000
     7    2   1.000  index, nleg, degeneracy, r=  2.6833
      x           y           z     ipot  label      rleg      beta        eta
   -0.625843    2.095650    1.554540   1 'Fe    '     2.6833  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6833  180.0000    0.0000
     8    2   1.000  index, nleg, degeneracy, r=  2.6865
      x           y           z     ipot  label      rleg      beta        eta
   -1.865260   -0.039844   -1.932980   1 'Fe    '     2.6865  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     2.6865  180.0000    0.0000
     9    2   1.000  index, nleg, degeneracy, r=  3.4574
      x           y           z     ipot  label      rleg      beta        eta
    1.777310   -2.354870   -1.802550   1 'Fe    '     3.4574  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.4574  180.0000    0.0000
    10    2   1.000  index, nleg, degeneracy, r=  3.4624
      x           y           z     ipot  label      rleg      beta        eta
    3.016730   -0.219372    1.684970   1 'Fe    '     3.4624  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Fe    '     3.4624  180.0000    0.0000
    11    2   1.000  index, nleg, degeneracy, r=  3.4738
      x           y           z     ipot  label      rleg      beta        eta
