 comment: None given                            Feff8L (EXAFS)       0.1
 Source:
 Structure Summary:  Fe2
 Reduced formula:  Fe
 space group: (Im-3m), space number:  (229)
 abc:  2.477813   2.477809   4.054295
 angles: 90.000038  90.000320 109.469837
 sites: 2
 mp-13
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=26 Rmt= 1.346 Rnm= 1.393 K  shell
 Pot 1 Z=26 Rmt= 1.354 Rnm= 1.403
 Gam_ch=1.309E+00 H-L exch
 Mu=-1.199E+01 kf=2.042E+00 Vint=-2.788E+01 Rs_int= 1.776
 PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
    file        sig2   amp ratio    deg    nlegs  r effective
 feff0001.dat 0.00000   100.000     4.000     2   2.4778
 feff0002.dat 0.00000    99.720     4.000     2   2.4811
 feff0003.dat 0.00000    36.510     2.000     2   2.8612
 feff0004.dat 0.00000    72.850     4.000     2   2.8640
 feff0005.dat 0.00000     6.148     8.000     3   3.9084
 feff0006.dat 0.00000     6.400    16.000     3   3.9114
 feff0007.dat 0.00000    12.230    16.000     3   3.9114
 feff0008.dat 0.00000    12.300    16.000     3   3.9114
 feff0009.dat 0.00000     6.119     8.000     3   3.9117
 feff0010.dat 0.00000    16.150     2.000     2   4.0462
 feff0011.dat 0.00000    64.530     8.000     2   4.0483
 feff0012.dat 0.00000    16.070     2.000     2   4.0543
 feff0013.dat 0.00000     6.765     8.000     3   4.5009
 feff0014.dat 0.00000     9.342    16.000     3   4.5036
 feff0015.dat 0.00000    13.500    16.000     3   4.5036
 feff0016.dat 0.00000    13.500    16.000     3   4.5036
 feff0017.dat 0.00000     6.726     8.000     3   4.5083
 feff0018.dat 0.00000    21.640     4.000     2   4.7447
 feff0019.dat 0.00000    64.870    12.000     2   4.7463
 feff0020.dat 0.00000    43.130     8.000     2   4.7515
 feff0021.dat 0.00000     6.240    16.000     3   4.8867
 feff0022.dat 0.00000     6.240    16.000     3   4.8867
 feff0023.dat 0.00000    19.340     4.000     2   4.9556
 feff0024.dat 0.00000     9.282     4.000     3   4.9556
 feff0025.dat 0.00000    54.350     8.000     3   4.9556
 feff0026.dat 0.00000    11.630     4.000     4   4.9556
 feff0027.dat 0.00000     4.521     4.000     4   4.9556
 feff0028.dat 0.00000    45.110     4.000     4   4.9556
 feff0029.dat 0.00000    19.270     4.000     2   4.9622
 feff0030.dat 0.00000     9.238     4.000     3   4.9622
 feff0031.dat 0.00000    54.110     8.000     3   4.9622
 feff0032.dat 0.00000    11.560     4.000     4   4.9622
 feff0033.dat 0.00000     4.493     4.000     4   4.9622
 feff0034.dat 0.00000    44.860     4.000     4   4.9622
 feff0035.dat 0.00000     5.163     8.000     3   5.0418
 feff0036.dat 0.00000     6.911     8.000     3   5.0419
 feff0037.dat 0.00000     7.125     8.000     3   5.0418
 feff0038.dat 0.00000    10.290    16.000     3   5.0441
 feff0039.dat 0.00000     5.142     8.000     3   5.0444
 feff0040.dat 0.00000    13.770    16.000     3   5.0441
 feff0041.dat 0.00000     6.881     8.000     3   5.0444
 feff0042.dat 0.00000     7.091     8.000     3   5.0444
 feff0043.dat 0.00000    14.200    16.000     3   5.0441
 feff0044.dat 0.00000    10.300    16.000     3   5.0483
 feff0045.dat 0.00000    13.780    16.000     3   5.0483
 feff0046.dat 0.00000    14.210    16.000     3   5.0483
 feff0047.dat 0.00000     2.771    16.000     4   5.3418
 feff0048.dat 0.00000     3.244    16.000     4   5.3418
 feff0049.dat 0.00000     2.773    16.000     4   5.3451
 feff0050.dat 0.00000     3.237    16.000     4   5.3451
 feff0051.dat 0.00000     9.255    32.000     3   5.6363
 feff0052.dat 0.00000     6.586     2.000     2   5.7224
 feff0053.dat 0.00000     2.769     2.000     3   5.7224
 feff0054.dat 0.00000    16.580     4.000     3   5.7224
 feff0055.dat 0.00000     3.038     2.000     4   5.7224
 feff0056.dat 0.00000    12.300     2.000     4   5.7224
 feff0057.dat 0.00000    13.140     4.000     2   5.7279
 feff0058.dat 0.00000     5.519     4.000     3   5.7279
 feff0059.dat 0.00000    33.050     8.000     3   5.7279
 feff0060.dat 0.00000     6.049     4.000     4   5.7279
 feff0062.dat 0.00000    24.490     4.000     4   5.7279
 feff0063.dat 0.00000     4.055    16.000     4   5.9339
 feff0064.dat 0.00000     4.054    16.000     4   5.9372
