# comment: None given                          Feff8L (EXAFS)       0.1      
# Source:
# Structure Summary:  Eu1 Ti1 O3
# Reduced formula:  EuTiO3
# space group: (Pm-3m), space number:  (221)
# abc:  3.903878   3.903887   3.903878
# angles: 90.000000  90.000000  90.000000
# sites: 5
# mp-22246
# POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=22 Rmt= 1.248 Rnm= 1.365 K  shell
# Pot 1 Z=63 Rmt= 1.790 Rnm= 1.818
# Pot 2 Z= 8 Rmt= 1.038 Rnm= 1.091
# Gam_ch=9.030E-01 H-L exch
# Mu=-5.871E+00 kf=1.993E+00 Vint=-2.101E+01 Rs_int= 1.819
# PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      6.00     2   1.9519
#           2       0.00000     18.61     24.00     3   3.3322
#           3       0.00000     54.93      8.00     2   3.3809
#           4       0.00000     17.29      6.00     3   3.9039
#           5       0.00000     27.78      6.00     4   3.9039
#           6       0.00000     10.27      6.00     4   3.9039
#           8       0.00000     21.69     48.00     3   4.0466
#           9       0.00000     57.56     24.00     2   4.3647
#          10       0.00000     58.21     48.00     3   4.5385
#          11       0.00000      7.25     24.00     4   4.7124
#          12       0.00000     14.73     24.00     4   4.7124
#          13       0.00000      8.01     24.00     4   4.7124
#          14       0.00000     22.91     24.00     4   4.7124
#          16       0.00000     20.73     48.00     3   5.0570
#          17       0.00000     12.08     48.00     3   5.1103
#          18       0.00000     48.78     96.00     3   5.2530
#          20       0.00000      5.10     48.00     5   5.2841
#          21       0.00000     15.75     48.00     5   5.2841
#          22       0.00000     16.89     48.00     5   5.2841
#          25       0.00000      8.79     48.00     4   5.3328
#          26       0.00000     12.27     48.00     4   5.3328
#          27       0.00000      7.76     96.00     4   5.4269
#          28       0.00000     14.11     96.00     4   5.4269
#          29       0.00000     22.88     96.00     4   5.4269
#          30       0.00000     13.41     96.00     3   5.5489
#          31       0.00000      5.19     48.00     4   5.7228
#          32       0.00000      4.95     96.00     4   5.7228
#          33       0.00000      7.58     96.00     4   5.7228
#          34       0.00000      8.60     72.00     3   5.7449
#          35       0.00000     32.55     30.00     2   5.8558
#          37       0.00000     13.88     12.00     3   5.8558
#          39       0.00000      7.38      6.00     4   5.8558
#          40       0.00000      5.94     12.00     6   5.8558
#          42       0.00000     10.09     12.00     5   5.8558
#          43       0.00000      8.04      6.00     6   5.8558
#          44       0.00000      8.85     48.00     3   5.9188
#          45       0.00000      9.30     48.00     4   5.9188
#          46       0.00000     10.11     96.00     4   5.9188
#          47       0.00000      4.12     96.00     4   5.9188
#          48       0.00000     10.90     96.00     4   5.9188
#          49       0.00000     52.91     48.00     3   5.9986
#          50       0.00000      4.52     48.00     4   5.9986
#          51       0.00000      8.44     96.00     4   5.9986
#          52       0.00000      8.02     48.00     5   5.9986
#    44/  48 paths used
#  -----------------------------------------------------------------------
#       k          chi          mag           phase @#
     2.6000    2.722350E-01  2.937980E-01  1.956308E+00
     2.6500    2.742483E-01  3.162594E-01  2.092116E+00
     2.7000    2.623490E-01  3.360367E-01  2.245783E+00
     2.7500    2.349220E-01  3.524482E-01  2.412031E+00
     2.8000    1.921826E-01  3.651578E-01  2.587349E+00
     2.8500    1.416708E-01  3.777705E-01  2.757176E+00
     2.9000    7.994106E-02  3.869859E-01  2.933521E+00
     2.9500    1.040057E-02  3.927595E-01  3.115109E+00
     3.0000   -6.277622E-02  3.950296E-01  3.301184E+00
     3.0500   -1.347367E-01  3.954957E-01  3.489231E+00
     3.1000   -2.012563E-01  3.924710E-01  3.680027E+00
     3.1500   -2.578381E-01  3.861216E-01  3.872793E+00
     3.2000   -3.008980E-01  3.766711E-01  4.066949E+00
     3.2500   -3.297114E-01  3.661424E-01  4.262512E+00
     3.3000   -3.415278E-01  3.528481E-01  4.458398E+00
     3.3500   -3.366980E-01  3.372760E-01  4.653831E+00
     3.4000   -3.169547E-01  3.199013E-01  4.848220E+00
     3.4500   -2.852334E-01  3.015761E-01  5.043108E+00
     3.5000   -2.442093E-01  2.819227E-01  5.235583E+00
     3.5500   -1.977397E-01  2.613877E-01  5.425241E+00
     3.6000   -1.495271E-01  2.403723E-01  5.611809E+00
     3.6500   -1.026030E-01  2.191237E-01  5.795885E+00
     3.7000   -5.992491E-02  1.979321E-01  5.975603E+00
     3.7500   -2.339919E-02  1.770374E-01  6.150627E+00
     3.8000    5.842444E-03  1.566060E-01  6.320501E+00
     3.8500    2.674289E-02  1.364476E-01  6.480456E+00
     3.9000    3.969592E-02  1.170051E-01  6.629322E+00
     3.9500    4.541708E-02  9.841267E-02  6.762866E+00
     4.0000    4.498706E-02  8.083163E-02  6.873416E+00
     4.0500    3.896327E-02  6.445939E-02  6.932276E+00
     4.1000    2.989173E-02  5.048157E-02  6.916887E+00
     4.1500    1.954308E-02  4.046484E-02  6.787222E+00
     4.2000    9.629801E-03  3.672925E-02  6.548469E+00
     4.2500    1.757026E-03  4.127109E-02  6.325771E+00
     4.3000   -2.256854E-03  5.080737E-02  6.238751E+00
     4.3500   -1.376102E-03  6.252676E-02  6.261175E+00
     4.4000    4.968486E-03  7.490578E-02  6.349564E+00
     4.4500    1.759867E-02  8.793538E-02  6.484678E+00
     4.5000    3.546022E-02  1.004224E-01  6.644079E+00
     4.5500    5.729243E-02  1.121127E-01  6.819562E+00
     4.6000    8.128518E-02  1.228140E-01  7.006477E+00
     4.6500    1.061180E-01  1.330679E-01  7.206280E+00
     4.7000    1.284748E-01  1.420602E-01  7.413082E+00
     4.7500    1.457598E-01  1.496449E-01  7.625617E+00
     4.8000    1.556835E-01  1.556930E-01  7.842960E+00
     4.8500    1.570449E-01  1.607022E-01  8.067733E+00
     4.9000    1.481875E-01  1.639650E-01  8.296269E+00
     4.9500    1.292366E-01  1.654028E-01  8.527960E+00
     5.0000    1.014786E-01  1.649740E-01  8.762242E+00
     5.0500    6.702413E-02  1.630970E-01  9.001286E+00
     5.1000    2.897317E-02  1.592757E-01  9.241854E+00
     5.1500   -8.970084E-03  1.535835E-01  9.483216E+00
     5.2000   -4.315651E-02  1.461455E-01  9.724546E+00
     5.2500   -7.087309E-02  1.373868E-01  9.966795E+00
     5.3000   -8.951538E-02  1.271082E-01  1.020614E+01
     5.3500   -9.823711E-02  1.155904E-01  1.044052E+01
     5.4000   -9.765370E-02  1.031693E-01  1.066711E+01
     5.4500   -8.965416E-02  9.022434E-02  1.088309E+01
     5.5000   -7.694527E-02  7.720939E-02  1.107831E+01
     5.5500   -6.278415E-02  6.473854E-02  1.124192E+01
     5.6000   -5.009542E-02  5.358757E-02  1.135858E+01
     5.6500   -4.087509E-02  4.465909E-02  1.141020E+01
     5.7000   -3.611585E-02  3.920223E-02  1.139504E+01
     5.7500   -3.539725E-02  3.781796E-02  1.135531E+01
     5.8000   -3.721461E-02  3.977927E-02  1.135662E+01
     5.8500   -3.986372E-02  4.384761E-02  1.142515E+01
     5.9000   -4.072727E-02  4.825890E-02  1.156180E+01
     5.9500   -3.799111E-02  5.197381E-02  1.174663E+01
     6.0000   -3.084502E-02  5.441189E-02  1.196366E+01
     6.0500   -1.975262E-02  5.557276E-02  1.220299E+01
     6.1000   -5.989513E-03  5.496053E-02  1.245718E+01
     6.1500    8.105184E-03  5.256177E-02  1.272119E+01
     6.2000    1.998524E-02  4.846320E-02  1.299144E+01
     6.2500    2.754317E-02  4.282874E-02  1.326491E+01
     6.3000    2.963987E-02  3.588252E-02  1.353839E+01
     6.3500    2.638718E-02  2.789553E-02  1.380682E+01
     6.4000    1.911751E-02  1.917782E-02  1.405784E+01
     6.4500    1.005467E-02  1.010558E-02  1.423758E+01
     6.5000    1.773680E-03  2.383612E-03  1.340558E+01
     6.5500   -3.320239E-03  9.518081E-03  1.221004E+01
     6.6000   -3.364665E-03  1.859254E-02  1.238440E+01
     6.6500    2.009448E-03  2.707536E-02  1.264066E+01
     6.7000    1.187362E-02  3.464896E-02  1.291614E+01
     6.7500    2.425932E-02  4.109915E-02  1.319776E+01
     6.8000    3.665214E-02  4.627244E-02  1.348060E+01
     6.8500    4.659122E-02  5.007414E-02  1.376200E+01
     6.9000    5.222217E-02  5.247021E-02  1.403990E+01
     6.9500    5.267041E-02  5.348897E-02  1.431234E+01
     7.0000    4.815366E-02  5.322215E-02  1.457713E+01
     7.0500    3.993512E-02  5.222328E-02  1.483739E+01
     7.1000    2.937417E-02  5.026033E-02  1.508377E+01
     7.1500    1.833860E-02  4.761241E-02  1.531258E+01
     7.2000    8.347592E-03  4.462684E-02  1.551980E+01
     7.2500    2.393855E-04  4.170901E-02  1.570222E+01
     7.3000   -5.934822E-03  3.928864E-02  1.585960E+01
     7.3500   -1.077743E-02  3.774454E-02  1.599753E+01
     7.4000   -1.522472E-02  3.729359E-02  1.612849E+01
     7.4500   -2.014371E-02  3.790493E-02  1.626825E+01
     7.5000   -2.596772E-02  3.931547E-02  1.642944E+01
     7.5500   -3.264420E-02  4.121980E-02  1.662197E+01
     7.6000   -3.906649E-02  4.313105E-02  1.684114E+01
     7.6500   -4.387323E-02  4.471722E-02  1.708416E+01
     7.7000   -4.562021E-02  4.572861E-02  1.734763E+01
     7.7500   -4.321229E-02  4.599872E-02  1.762861E+01
     7.8000   -3.627172E-02  4.543727E-02  1.792512E+01
     7.8500   -2.533837E-02  4.402196E-02  1.823624E+01
     7.9000   -1.184271E-02  4.179178E-02  1.856225E+01
     7.9500    2.147263E-03  3.884267E-02  1.890487E+01
     8.0000    1.434490E-02  3.532690E-02  1.926770E+01
     8.0500    2.285652E-02  3.149303E-02  1.966170E+01
     8.1000    2.609502E-02  2.757040E-02  2.009173E+01
