 comment: None given                            Feff8L (EXAFS)       0.1
 Source:
 Structure Summary:  Eu1 Ti1 O3
 Reduced formula:  EuTiO3
 space group: (Pm-3m), space number:  (221)
 abc:  3.903878   3.903887   3.903878
 angles: 90.000000  90.000000  90.000000
 sites: 5
 mp-22246
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=22 Rmt= 1.248 Rnm= 1.365 K  shell
 Pot 1 Z=63 Rmt= 1.790 Rnm= 1.818
 Pot 2 Z= 8 Rmt= 1.038 Rnm= 1.091
 Gam_ch=9.030E-01 H-L exch
 Mu=-5.871E+00 kf=1.993E+00 Vint=-2.101E+01 Rs_int= 1.819
 PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path    7      icalc       2
 -----------------------------------------------------------------------
   3  48.000   4.0466    2.5561   -5.87105 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  22 Ti       absorbing atom
     1.9519    1.9519   -1.9519  1  63 Eu
    -0.0000    1.9519   -0.0000  2   8 O
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
 -0.000  2.6009E+00  2.5240E-05  2.3203E-01  1.014E+00  3.3646E+01  1.9936E+00
  0.100  2.5998E+00  2.4393E-02 -5.5466E-01  1.014E+00  3.3686E+01  1.9960E+00
  0.200  2.5966E+00  4.8017E-02 -1.2938E+00  1.013E+00  3.3801E+01  2.0032E+00
  0.300  2.5911E+00  7.0121E-02 -1.9865E+00  1.013E+00  3.3972E+01  2.0151E+00
  0.400  2.5836E+00  9.0001E-02 -2.6337E+00  1.013E+00  3.4172E+01  2.0317E+00
  0.500  2.5739E+00  1.0704E-01 -3.2366E+00  1.013E+00  3.4361E+01  2.0529E+00
  0.600  2.5622E+00  1.2078E-01 -3.7970E+00  1.014E+00  3.4492E+01  2.0785E+00
  0.700  2.5484E+00  1.3095E-01 -4.3176E+00  1.014E+00  3.4516E+01  2.1083E+00
  0.800  2.5326E+00  1.3754E-01 -4.8014E+00  1.014E+00  3.4382E+01  2.1423E+00
  0.900  2.5149E+00  1.4078E-01 -5.2521E+00  1.015E+00  3.4048E+01  2.1804E+00
  1.000  2.4951E+00  1.4112E-01 -5.6735E+00  1.016E+00  3.3486E+01  2.2222E+00
  1.100  2.4732E+00  1.3910E-01 -6.0696E+00  1.017E+00  3.2687E+01  2.2678E+00
  1.200  2.4493E+00  1.3524E-01 -6.4438E+00  1.019E+00  3.1662E+01  2.3170E+00
  1.300  2.4231E+00  1.2999E-01 -6.7990E+00  1.021E+00  3.0444E+01  2.3697E+00
  1.400  2.3945E+00  1.2366E-01 -7.1373E+00  1.023E+00  2.9080E+01  2.4258E+00
  1.500  2.3633E+00  1.1642E-01 -7.4595E+00  1.026E+00  2.7626E+01  2.4853E+00
  1.600  2.3293E+00  1.0834E-01 -7.7649E+00  1.030E+00  2.6138E+01  2.5481E+00
  1.700  2.2921E+00  9.9518E-02 -8.0518E+00  1.033E+00  2.4672E+01  2.6141E+00
  1.800  2.2514E+00  9.0022E-02 -8.3159E+00  1.038E+00  2.3274E+01  2.6836E+00
  1.900  2.2067E+00  8.0012E-02 -8.5510E+00  1.042E+00  2.1984E+01  2.7563E+00
  2.000  2.1575E+00  6.9159E-02 -8.7372E+00  1.046E+00  2.0833E+01  2.8326E+00
  2.200  2.0432E+00  4.3066E-02 -9.0357E+00  1.054E+00  1.9046E+01  2.9961E+00
  2.400  1.8652E+00  2.6876E-02 -9.2284E+00  1.070E+00  1.6718E+01  3.1898E+00
  2.600  1.8014E+00  2.2912E-02 -9.1401E+00  1.244E+00  8.2523E+00  3.3529E+00
  2.800  1.8006E+00  2.6054E-02 -9.0498E+00  1.259E+00  6.9570E+00  3.4838E+00
  3.000  1.7502E+00  3.3784E-02 -9.4104E+00  1.267E+00  6.3517E+00  3.6237E+00
  3.200  1.6818E+00  3.9540E-02 -9.9704E+00  1.263E+00  6.0746E+00  3.7709E+00
  3.400  1.6026E+00  4.3583E-02 -1.0582E+01  1.253E+00  5.9670E+00  3.9238E+00
  3.600  1.5155E+00  4.5718E-02 -1.1177E+01  1.238E+00  5.9622E+00  4.0818E+00
  3.800  1.4221E+00  4.4900E-02 -1.1744E+01  1.221E+00  6.0263E+00  4.2444E+00
  4.000  1.3249E+00  4.1236E-02 -1.2295E+01  1.204E+00  6.1403E+00  4.4109E+00
  4.200  1.2255E+00  3.5645E-02 -1.2843E+01  1.184E+00  6.2926E+00  4.5810E+00
  4.400  1.1250E+00  2.9010E-02 -1.3405E+01  1.166E+00  6.4755E+00  4.7542E+00
  4.600  1.0247E+00  2.2254E-02 -1.3999E+01  1.147E+00  6.6837E+00  4.9302E+00
  4.800  9.2542E-01  1.5990E-02 -1.4671E+01  1.129E+00  6.9134E+00  5.1086E+00
  5.000  8.2748E-01  1.1642E-02 -1.5543E+01  1.113E+00  7.1620E+00  5.2891E+00
  5.200  7.3141E-01  1.1609E-02 -1.6540E+01  1.098E+00  7.4272E+00  5.4715E+00
  5.400  6.3727E-01  1.4744E-02 -1.7264E+01  1.084E+00  7.7075E+00  5.6555E+00
  5.600  5.4496E-01  1.7947E-02 -1.7725E+01  1.072E+00  8.0015E+00  5.8411E+00
  5.800  4.5422E-01  2.0457E-02 -1.8075E+01  1.061E+00  8.3081E+00  6.0279E+00
