# comment: None given                          Feff8L (EXAFS)       0.1      
# Source:
# Structure Summary:  Eu1 Ti1 O3
# Reduced formula:  EuTiO3
# space group: (Pm-3m), space number:  (221)
# abc:  3.903878   3.903887   3.903878
# angles: 90.000000  90.000000  90.000000
# sites: 5
# mp-22246
# POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=22 Rmt= 1.248 Rnm= 1.365 K  shell
# Pot 1 Z=63 Rmt= 1.790 Rnm= 1.818
# Pot 2 Z= 8 Rmt= 1.038 Rnm= 1.091
# Gam_ch=9.030E-01 H-L exch
# Mu=-5.871E+00 kf=1.993E+00 Vint=-2.101E+01 Rs_int= 1.819
# PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      6.00     2   1.9519
#           2       0.00000     18.61     24.00     3   3.3322
#           3       0.00000     54.93      8.00     2   3.3809
#           4       0.00000     17.29      6.00     3   3.9039
#           5       0.00000     27.78      6.00     4   3.9039
#           6       0.00000     10.27      6.00     4   3.9039
#           8       0.00000     21.69     48.00     3   4.0466
#           9       0.00000     57.56     24.00     2   4.3647
#          10       0.00000     58.21     48.00     3   4.5385
#          11       0.00000      7.25     24.00     4   4.7124
#          12       0.00000     14.73     24.00     4   4.7124
#          13       0.00000      8.01     24.00     4   4.7124
#          14       0.00000     22.91     24.00     4   4.7124
#          16       0.00000     20.73     48.00     3   5.0570
#          17       0.00000     12.08     48.00     3   5.1103
#          18       0.00000     48.78     96.00     3   5.2530
#          20       0.00000      5.10     48.00     5   5.2841
#          21       0.00000     15.75     48.00     5   5.2841
#          22       0.00000     16.89     48.00     5   5.2841
#          25       0.00000      8.79     48.00     4   5.3328
#          26       0.00000     12.27     48.00     4   5.3328
#          27       0.00000      7.76     96.00     4   5.4269
#          28       0.00000     14.11     96.00     4   5.4269
#          29       0.00000     22.88     96.00     4   5.4269
#          30       0.00000     13.41     96.00     3   5.5489
#          31       0.00000      5.19     48.00     4   5.7228
#          32       0.00000      4.95     96.00     4   5.7228
#          33       0.00000      7.58     96.00     4   5.7228
#          34       0.00000      8.60     72.00     3   5.7449
#          35       0.00000     32.55     30.00     2   5.8558
#          37       0.00000     13.88     12.00     3   5.8558
#          39       0.00000      7.38      6.00     4   5.8558
#          40       0.00000      5.94     12.00     6   5.8558
#          42       0.00000     10.09     12.00     5   5.8558
#          43       0.00000      8.04      6.00     6   5.8558
#          44       0.00000      8.85     48.00     3   5.9188
#          45       0.00000      9.30     48.00     4   5.9188
#          46       0.00000     10.11     96.00     4   5.9188
#          47       0.00000      4.12     96.00     4   5.9188
#          48       0.00000     10.90     96.00     4   5.9188
#          49       0.00000     52.91     48.00     3   5.9986
#          50       0.00000      4.52     48.00     4   5.9986
#          51       0.00000      8.44     96.00     4   5.9986
#          52       0.00000      8.02     48.00     5   5.9986
#    44/  48 paths used
#  xsedge+50, used to normalize mu           4.7468E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    5248.340    272.648   8.550  8.73370E-01  8.90510E-01 -1.91392E-02
    5251.607    275.915   8.600  8.80765E-01  8.89162E-01 -9.39051E-03
    5254.893    279.201   8.650  8.90080E-01  8.87814E-01  2.53852E-03
    5258.199    282.507   8.700  8.99974E-01  8.86465E-01  1.51541E-02
    5261.523    285.831   8.750  9.09178E-01  8.85117E-01  2.70351E-02
    5264.866    289.174   8.800  9.16621E-01  8.83769E-01  3.69710E-02
    5268.228    292.536   8.850  9.21479E-01  8.82420E-01  4.40245E-02
    5271.610    295.918   8.900  9.23185E-01  8.81072E-01  4.75406E-02
    5275.010    299.318   8.950  9.21415E-01  8.79724E-01  4.71393E-02
    5278.430    302.738   9.000  9.16099E-01  8.78375E-01  4.27206E-02
    5281.868    306.176   9.050  9.07314E-01  8.76791E-01  3.46263E-02
    5285.326    309.634   9.100  8.95683E-01  8.75207E-01  2.32705E-02
    5288.802    313.110   9.150  8.82005E-01  8.73623E-01  9.54334E-03
    5292.298    316.606   9.200  8.67404E-01  8.72039E-01 -5.28537E-03
    5295.813    320.121   9.250  8.53252E-01  8.70454E-01 -1.96547E-02
    5299.346    323.654   9.300  8.41004E-01  8.68870E-01 -3.18946E-02
    5302.899    327.207   9.350  8.31982E-01  8.67286E-01 -4.04808E-02
    5306.471    330.779   9.400  8.27126E-01  8.65702E-01 -4.43114E-02
    5310.062    334.370   9.450  8.26803E-01  8.64118E-01 -4.29391E-02
    5313.672    337.980   9.500  8.30702E-01  8.62534E-01 -3.66958E-02
    5317.301    341.609   9.550  8.37832E-01  8.60927E-01 -2.66762E-02
    5320.949    345.257   9.600  8.46765E-01  8.59320E-01 -1.45303E-02
    5324.616    348.924   9.650  8.55809E-01  8.57714E-01 -2.20811E-03
    5328.302    352.610   9.700  8.63365E-01  8.56107E-01  8.43222E-03
    5332.007    356.315   9.750  8.68219E-01  8.54500E-01  1.59700E-02
    5335.732    360.040   9.800  8.69752E-01  8.52894E-01  1.96631E-02
    5339.475    363.783   9.850  8.67998E-01  8.51287E-01  1.95294E-02
    5343.237    367.545   9.900  8.63563E-01  8.49681E-01  1.62562E-02
    5347.019    371.327   9.950  8.57423E-01  8.48074E-01  1.09689E-02
    5350.819    375.127  10.000  8.50657E-01  8.46467E-01  4.92574E-03
    5354.639    378.947  10.050  8.44264E-01  8.44950E-01 -8.07856E-04
    5358.477    382.785  10.100  8.38899E-01  8.43432E-01 -5.34850E-03
    5362.335    386.643  10.150  8.34769E-01  8.41915E-01 -8.44636E-03
    5366.212    390.519  10.200  8.31713E-01  8.40397E-01 -1.02832E-02
    5370.107    394.415  10.250  8.29363E-01  8.38879E-01 -1.12895E-02
    5374.022    398.330  10.300  8.27343E-01  8.37362E-01 -1.19078E-02
    5377.956    402.264  10.350  8.25446E-01  8.35844E-01 -1.23807E-02
    5381.909    406.217  10.400  8.23739E-01  8.34326E-01 -1.26300E-02
    5385.881    410.189  10.450  8.22546E-01  8.32809E-01 -1.22650E-02
    5389.872    414.179  10.500  8.22341E-01  8.31291E-01 -1.07154E-02
    5393.882    418.189  10.550  8.23566E-01  8.29774E-01 -7.44617E-03
    5397.911    422.219  10.600  8.26435E-01  8.28256E-01 -2.18767E-03
    5401.959    426.267  10.650  8.30802E-01  8.26738E-01  4.89279E-03
    5406.026    430.334  10.700  8.36109E-01  8.25221E-01  1.31335E-02
    5410.112    434.420  10.750  8.41460E-01  8.23703E-01  2.14583E-02
    5414.217    438.525  10.800  8.45790E-01  8.22185E-01  2.85771E-02
    5418.342    442.650  10.850  8.48086E-01  8.20668E-01  3.32565E-02
    5422.485    446.793  10.900  8.47615E-01  8.19150E-01  3.45905E-02
    5426.647    450.955  10.950  8.44081E-01  8.17633E-01  3.22000E-02
    5430.829    455.137  11.000  8.37687E-01  8.16115E-01  2.63131E-02
    5435.029    459.337  11.050  8.28920E-01  8.14500E-01  1.76236E-02
    5439.249    463.557  11.100  8.18917E-01  8.12885E-01  7.38669E-03
    5443.487    467.795  11.150  8.08776E-01  8.11270E-01 -3.05966E-03
    5447.745    472.053  11.200  7.99491E-01  8.09655E-01 -1.24957E-02
    5452.022    476.330  11.250  7.91783E-01  8.08040E-01 -2.00265E-02
    5456.318    480.626  11.300  7.86021E-01  8.06425E-01 -2.51845E-02
    5460.632    484.940  11.350  7.82240E-01  8.04810E-01 -2.79146E-02
    5464.966    489.274  11.400  7.80229E-01  8.03195E-01 -2.84607E-02
    5469.319    493.627  11.450  7.79673E-01  8.01580E-01 -2.72027E-02
    5473.691    497.999  11.500  7.80274E-01  7.99965E-01 -2.45006E-02
    5478.082    502.390  11.550  7.81829E-01  7.98350E-01 -2.05976E-02
    5482.492    506.800  11.600  7.84240E-01  7.96735E-01 -1.56086E-02
    5486.921    511.229  11.650  7.87457E-01  7.95120E-01 -9.59199E-03
    5491.369    515.677  11.700  7.91374E-01  7.93505E-01 -2.67212E-03
    5495.837    520.145  11.750  7.95738E-01  7.91890E-01  4.83698E-03
    5500.323    524.631  11.800  8.00088E-01  7.90275E-01  1.23588E-02
    5504.828    529.136  11.850  8.03770E-01  7.88660E-01  1.90692E-02
    5509.353    533.661  11.900  8.06031E-01  7.87045E-01  2.40089E-02
    5513.896    538.204  11.950  8.06163E-01  7.85430E-01  2.62724E-02
    5518.458    542.766  12.000  8.03683E-01  7.83815E-01  2.52271E-02
    5523.040    547.348  12.050  7.98318E-01  7.82049E-01  2.07050E-02
    5527.640    551.948  12.100  7.90576E-01  7.80283E-01  1.31299E-02
    5532.260    556.568  12.150  7.81220E-01  7.78517E-01  3.45535E-03
    5536.899    561.207  12.200  7.71334E-01  7.76752E-01 -6.94337E-03
    5541.556    565.864  12.250  7.62139E-01  7.74986E-01 -1.65042E-02
    5546.233    570.541  12.300  7.54769E-01  7.73220E-01 -2.37606E-02
    5550.929    575.237  12.350  7.50066E-01  7.71454E-01 -2.76080E-02
    5555.644    579.952  12.400  7.48437E-01  7.69689E-01 -2.74961E-02
    5560.378    584.686  12.450  7.49797E-01  7.67923E-01 -2.35074E-02
    5565.131    589.439  12.500  7.53610E-01  7.66157E-01 -1.63113E-02
    5569.903    594.211  12.550  7.59011E-01  7.64391E-01 -7.01124E-03
    5574.694    599.002  12.600  7.64977E-01  7.62626E-01  3.07176E-03
    5579.504    603.812  12.650  7.70506E-01  7.60860E-01  1.26299E-02
    5584.333    608.641  12.700  7.74761E-01  7.59094E-01  2.05630E-02
    5589.181    613.489  12.750  7.77169E-01  7.57329E-01  2.61043E-02
    5594.048    618.356  12.800  7.77448E-01  7.55563E-01  2.88648E-02
    5598.935    623.243  12.850  7.75585E-01  7.53797E-01  2.88054E-02
    5603.840    628.148  12.900  7.71771E-01  7.52031E-01  2.61621E-02
    5608.765    633.072  12.950  7.66339E-01  7.50266E-01  2.13542E-02
    5613.708    638.016  13.000  7.59691E-01  7.48500E-01  1.49039E-02
    5618.670    642.978  13.050  7.52293E-01  7.46807E-01  7.32333E-03
    5623.652    647.960  13.100  7.44583E-01  7.45113E-01 -7.09595E-04
    5628.653    652.961  13.150  7.37017E-01  7.43420E-01 -8.58737E-03
    5633.672    657.980  13.200  7.30037E-01  7.41726E-01 -1.57136E-02
    5638.711    663.019  13.250  7.24061E-01  7.40033E-01 -2.15208E-02
    5643.769    668.077  13.300  7.19454E-01  7.38340E-01 -2.55066E-02
    5648.846    673.154  13.350  7.16488E-01  7.36646E-01 -2.72894E-02
    5653.941    678.249  13.400  7.15297E-01  7.34953E-01 -2.66714E-02
    5659.056    683.364  13.450  7.15841E-01  7.33260E-01 -2.36913E-02
    5664.190    688.498  13.500  7.17888E-01  7.31566E-01 -1.86483E-02
    5669.343    693.651  13.550  7.21031E-01  7.29873E-01 -1.20835E-02
    5674.515    698.823  13.600  7.24736E-01  7.28180E-01 -4.71709E-03
    5679.706    704.014  13.650  7.28417E-01  7.26486E-01  2.65090E-03
    5684.917    709.225  13.700  7.31517E-01  7.24793E-01  9.25508E-03
    5690.146    714.454  13.750  7.33589E-01  7.23100E-01  1.44716E-02
    5695.394    719.702  13.800  7.34345E-01  7.21406E-01  1.78943E-02
    5700.661    724.969  13.850  7.33682E-01  7.19713E-01  1.93662E-02
    5705.948    730.256  13.900  7.31666E-01  7.18020E-01  1.89636E-02
    5711.253    735.561  13.950  7.28488E-01  7.16326E-01  1.69423E-02
    5716.577    740.885  14.000  7.24418E-01  7.14633E-01  1.36637E-02
    5721.921    746.229  14.050  7.19688E-01  7.12870E-01  9.54462E-03
    5727.284    751.592  14.100  7.14625E-01  7.11108E-01  4.93656E-03
    5732.665    756.973  14.150  7.09461E-01  7.09345E-01  1.62935E-04
    5738.066    762.374  14.200  7.04404E-01  7.07583E-01 -4.48335E-03
    5743.485    767.793  14.250  6.99658E-01  7.05820E-01 -8.71479E-03
    5748.924    773.232  14.300  6.95434E-01  7.04058E-01 -1.22267E-02
    5754.382    778.690  14.350  6.91958E-01  7.02295E-01 -1.46937E-02
    5759.859    784.167  14.400  6.89449E-01  7.00533E-01 -1.57946E-02
    5765.355    789.663  14.450  6.88085E-01  6.98770E-01 -1.52656E-02
    5770.870    795.178  14.500  6.87954E-01  6.97008E-01 -1.29693E-02
    5776.404    800.712  14.550  6.89005E-01  6.95245E-01 -8.96152E-03
    5781.957    806.265  14.600  6.91028E-01  6.93483E-01 -3.53426E-03
    5787.529    811.837  14.650  6.93648E-01  6.91720E-01  2.78264E-03
    5793.120    817.428  14.700  6.96362E-01  6.89958E-01  9.26841E-03
    5798.730    823.038  14.750  6.98604E-01  6.88195E-01  1.51035E-02
    5804.359    828.667  14.800  6.99830E-01  6.86433E-01  1.94914E-02
    5810.008    834.316  14.850  6.99606E-01  6.84670E-01  2.17860E-02
    5815.675    839.983  14.900  6.97678E-01  6.82908E-01  2.16011E-02
    5821.362    845.669  14.950  6.94018E-01  6.81145E-01  1.88765E-02
    5827.067    851.375  15.000  6.88832E-01  6.79383E-01  1.38918E-02
    5832.791    857.099  15.050  6.82509E-01  6.77612E-01  7.21868E-03
    5838.535    862.843  15.100  6.75610E-01  6.75842E-01 -3.42849E-04
    5844.298    868.606  15.150  6.68728E-01  6.74071E-01 -7.91927E-03
    5850.079    874.387  15.200  6.62429E-01  6.72301E-01 -1.46708E-02
    5855.880    880.188  15.250  6.57179E-01  6.70530E-01 -1.98953E-02
    5861.700    886.008  15.300  6.53299E-01  6.68760E-01 -2.31013E-02
    5867.538    891.846  15.350  6.50942E-01  6.66989E-01 -2.40432E-02
    5873.396    897.704  15.400  6.50096E-01  6.65218E-01 -2.27203E-02
    5879.273    903.581  15.450  6.50605E-01  6.63448E-01 -1.93485E-02
    5885.169    909.477  15.500  6.52201E-01  6.61677E-01 -1.43158E-02
    5891.084    915.392  15.550  6.54539E-01  6.59907E-01 -8.13085E-03
    5897.018    921.326  15.600  6.57232E-01  6.58136E-01 -1.37352E-03
    5902.971    927.279  15.650  6.59878E-01  6.56366E-01  5.34996E-03
    5908.943    933.251  15.700  6.62090E-01  6.54595E-01  1.14477E-02
    5914.935    939.243  15.750  6.63519E-01  6.52825E-01  1.63812E-02
    5920.945    945.253  15.800  6.63883E-01  6.51054E-01  1.97045E-02
    5926.974    951.282  15.850  6.62985E-01  6.49284E-01  2.11048E-02
    5933.023    957.331  15.900  6.60746E-01  6.47513E-01  2.04395E-02
    5939.090    963.398  15.950  6.57212E-01  6.45742E-01  1.77653E-02
    5945.176    969.484  16.000  6.52566E-01  6.43972E-01  1.33495E-02
    5951.282    975.590  16.050  6.47157E-01  6.42253E-01  7.63859E-03
    5957.406    981.714  16.100  6.41344E-01  6.40534E-01  1.26600E-03
    5963.550    987.858  16.150  6.35591E-01  6.38815E-01 -5.04748E-03
    5969.713    994.021  16.200  6.30359E-01  6.37095E-01 -1.05777E-02
    5975.894   1000.202  16.250  6.26046E-01  6.35376E-01 -1.46921E-02
    5982.095   1006.403  16.300  6.22930E-01  6.33657E-01 -1.69371E-02
    5988.315   1012.623  16.350  6.21138E-01  6.31938E-01 -1.70998E-02
    5994.554   1018.862  16.400  6.20622E-01  6.30219E-01 -1.52365E-02
    6000.812   1025.120  16.450  6.21177E-01  6.28500E-01 -1.16580E-02
    6007.089   1031.397  16.500  6.22473E-01  6.26781E-01 -6.87822E-03
    6013.385   1037.693  16.550  6.24104E-01  6.25062E-01 -1.53274E-03
    6019.700   1044.008  16.600  6.25657E-01  6.23343E-01  3.71569E-03
    6026.034   1050.342  16.650  6.26760E-01  6.21624E-01  8.26870E-03
    6032.387   1056.695  16.700  6.27130E-01  6.19905E-01  1.16650E-02
    6038.759   1063.067  16.750  6.26601E-01  6.18186E-01  1.36239E-02
    6045.150   1069.458  16.800  6.25124E-01  6.16466E-01  1.40554E-02
    6051.561   1075.869  16.850  6.22758E-01  6.14747E-01  1.30416E-02
    6057.990   1082.298  16.900  6.19641E-01  6.13028E-01  1.07968E-02
    6064.438   1088.746  16.950  6.15962E-01  6.11309E-01  7.61913E-03
    6070.906   1095.214  17.000  6.11932E-01  6.09590E-01  3.84557E-03
    6077.392   1101.700  17.050  6.07758E-01  6.07880E-01 -2.01890E-04
    6083.898   1108.206  17.100  6.03632E-01  6.06171E-01 -4.19208E-03
    6090.422   1114.730  17.150  5.99741E-01  6.04461E-01 -7.81688E-03
    6096.966   1121.274  17.200  5.96251E-01  6.02751E-01 -1.07955E-02
    6103.529   1127.837  17.250  5.93308E-01  6.01042E-01 -1.28819E-02
    6110.111   1134.419  17.300  5.91023E-01  5.99332E-01 -1.38789E-02
    6116.711   1141.019  17.350  5.89469E-01  5.97623E-01 -1.36591E-02
    6123.331   1147.639  17.400  5.88657E-01  5.95913E-01 -1.21897E-02
    6129.970   1154.278  17.450  5.88533E-01  5.94203E-01 -9.55406E-03
    6136.628   1160.936  17.500  5.88965E-01  5.92494E-01 -5.96192E-03
    6143.305   1167.613  17.550  5.89757E-01  5.90784E-01 -1.74099E-03
    6150.001   1174.309  17.600  5.90658E-01  5.89074E-01  2.69240E-03
    6156.716   1181.024  17.650  5.91402E-01  5.87365E-01  6.88156E-03
    6163.450   1187.758  17.700  5.91731E-01  5.85655E-01  1.03887E-02
    6170.203   1194.511  17.750  5.91442E-01  5.83945E-01  1.28539E-02
    6176.976   1201.284  17.800  5.90401E-01  5.82236E-01  1.40428E-02
    6183.767   1208.075  17.850  5.88568E-01  5.80526E-01  1.38721E-02
    6190.577   1214.885  17.900  5.85990E-01  5.78816E-01  1.24110E-02
    6197.407   1221.715  17.950  5.82788E-01  5.77107E-01  9.85839E-03
    6204.255   1228.563  18.000  5.79135E-01  5.75397E-01  6.50508E-03
    6211.123   1235.431  18.050  5.75285E-01  5.73744E-01  2.68945E-03
    6218.009   1242.317  18.100  5.71372E-01  5.72092E-01 -1.25940E-03
    6224.915   1249.223  18.150  5.67584E-01  5.70439E-01 -5.01232E-03
    6231.839   1256.147  18.200  5.64087E-01  5.68786E-01 -8.27285E-03
    6238.783   1263.091  18.250  5.61026E-01  5.67134E-01 -1.07839E-02
    6245.746   1270.054  18.300  5.58517E-01  5.65481E-01 -1.23318E-02
    6252.728   1277.036  18.350  5.56647E-01  5.63829E-01 -1.27549E-02
    6259.729   1284.037  18.400  5.55461E-01  5.62176E-01 -1.19602E-02
    6266.748   1291.056  18.450  5.54954E-01  5.60523E-01 -9.94843E-03
    6273.787   1298.095  18.500  5.55053E-01  5.58871E-01 -6.84002E-03
    6280.845   1305.153  18.550  5.55608E-01  5.57218E-01 -2.89273E-03
    6287.922   1312.230  18.600  5.56398E-01  5.55565E-01  1.50064E-03
    6295.018   1319.326  18.650  5.57144E-01  5.53913E-01  5.84190E-03
    6302.134   1326.442  18.700  5.57547E-01  5.52260E-01  9.58611E-03
    6309.268   1333.576  18.750  5.57328E-01  5.50607E-01  1.22219E-02
    6316.421   1340.729  18.800  5.56279E-01  5.48955E-01  1.33593E-02
    6323.593   1347.901  18.850  5.54301E-01  5.47302E-01  1.28060E-02
    6330.785   1355.093  18.900  5.51433E-01  5.45649E-01  1.06129E-02
    6337.995   1362.303  18.950  5.47842E-01  5.43997E-01  7.07754E-03
    6345.225   1369.533  19.000  5.43806E-01  5.42344E-01  2.69947E-03
    6352.473   1376.781  19.050  5.39721E-01  5.40752E-01 -1.90890E-03
    6359.741   1384.049  19.100  5.35868E-01  5.39161E-01 -6.11405E-03
    6367.027   1391.335  19.150  5.32536E-01  5.37569E-01 -9.37421E-03
    6374.333   1398.641  19.200  5.29916E-01  5.35977E-01 -1.13237E-02
    6381.657   1405.965  19.250  5.28079E-01  5.34386E-01 -1.18175E-02
    6389.001   1413.309  19.300  5.26978E-01  5.32794E-01 -1.09298E-02
    6396.364   1420.672  19.350  5.26474E-01  5.31202E-01 -8.91153E-03
    6403.746   1428.054  19.400  5.26373E-01  5.29611E-01 -6.12014E-03
    6411.147   1435.455  19.450  5.26467E-01  5.28019E-01 -2.94316E-03
    6418.567   1442.875  19.500  5.26568E-01  5.26427E-01  2.66959E-04
    6426.006   1450.314  19.550  5.26530E-01  5.24835E-01  3.23238E-03
    6433.464   1457.772  19.600  5.26254E-01  5.23244E-01  5.75973E-03
    6440.941   1465.249  19.650  5.25677E-01  5.21652E-01  7.72546E-03
    6448.437   1472.745  19.700  5.24761E-01  5.20060E-01  9.04865E-03
    6455.952   1480.260  19.750  5.23474E-01  5.18469E-01  9.66633E-03
    6463.486   1487.794  19.800  5.21793E-01  5.16877E-01  9.52287E-03
    6471.040   1495.348  19.850  5.19701E-01  5.15285E-01  8.57923E-03
    6478.612   1502.920  19.900  5.17202E-01  5.13694E-01  6.83866E-03
    6486.203   1510.511  19.950  5.14342E-01  5.12102E-01  4.37866E-03
    6493.814   1518.122  20.000  5.11212E-01  5.10510E-01  1.37523E-03
