# comment: None given                          Feff8L (EXAFS)       0.1      
# Source:
# Structure Summary:  Pt2
# Reduced formula:  Pt
# space group: (P6_3/mmc), space number:  (194)
# abc:  2.760666   2.760665   4.792134
# angles: 90.000000  90.000000 120.000009
# sites: 2
# mp-2647022
# POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=78 Rmt= 1.481 Rnm= 1.520 L3 shell
# Pot 1 Z=78 Rmt= 1.495 Rnm= 1.537
# Gam_ch=5.171E+00 H-L exch
# Mu=-1.529E-01 kf=1.999E+00 Vint=-1.538E+01 Rs_int= 1.814
# PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      6.00     2   2.7607
#           2       0.00000     93.63      6.00     2   2.8778
#           3       0.00000     48.09      6.00     2   3.9878
#           4       0.00000      7.51     12.00     3   4.1410
#           5       0.00000     13.12     24.00     3   4.2581
#           6       0.00000      6.00     12.00     3   4.2581
#           7       0.00000     30.27      6.00     2   4.7816
#           8       0.00000     10.03      2.00     2   4.7921
#           9       0.00000      5.37     24.00     3   4.8131
#          10       0.00000      5.43     24.00     3   4.8131
#          11       0.00000     58.25     12.00     2   4.8502
#          12       0.00000     16.46     24.00     3   5.1515
#          13       0.00000      9.64     24.00     3   5.2443
#          14       0.00000     13.70     24.00     3   5.2443
#          15       0.00000     13.79     24.00     3   5.2443
#          16       0.00000     20.18      6.00     2   5.5213
#          17       0.00000      8.36      6.00     3   5.5213
#          18       0.00000     87.37     12.00     3   5.5213
#          19       0.00000     15.19      6.00     4   5.5213
#          21       0.00000     99.11      6.00     4   5.5213
#          22       0.00000     40.17     12.00     2   5.5304
#          23       0.00000      4.13     24.00     4   5.6384
#          25       0.00000      5.99     12.00     3   5.6430
#          26       0.00000     42.48     24.00     3   5.6430
#          29       0.00000     12.96     12.00     4   5.7555
#    25/  28 paths used
#  -----------------------------------------------------------------------
#       k          chi          mag           phase @#
     7.2000   -1.672562E-02  2.772800E-02  2.263866E+01
     7.2500   -2.438161E-02  2.968978E-02  2.295468E+01
     7.3000   -3.003923E-02  3.135822E-02  2.327088E+01
     7.3500   -3.272965E-02  3.273946E-02  2.358642E+01
     7.4000   -3.192132E-02  3.384515E-02  2.390073E+01
     7.4500   -2.758708E-02  3.469159E-02  2.421339E+01
     7.5000   -2.018243E-02  3.529875E-02  2.452409E+01
     7.5500   -1.028164E-02  3.538479E-02  2.483792E+01
     7.6000    5.756787E-04  3.528137E-02  2.514906E+01
     7.6500    1.117577E-02  3.502033E-02  2.545754E+01
     7.7000    2.042510E-02  3.463121E-02  2.576354E+01
     7.7500    2.746017E-02  3.413985E-02  2.606731E+01
     7.8000    3.170877E-02  3.356714E-02  2.636923E+01
     7.8500    3.290929E-02  3.292810E-02  2.666973E+01
     7.9000    3.109988E-02  3.223152E-02  2.696931E+01
     7.9500    2.658933E-02  3.148002E-02  2.726844E+01
     8.0000    1.991691E-02  3.067066E-02  2.756756E+01
     8.0500    1.165059E-02  2.970555E-02  2.787131E+01
     8.1000    2.828984E-03  2.868421E-02  2.817555E+01
     8.1500   -5.647111E-03  2.759403E-02  2.848044E+01
     8.2000   -1.293558E-02  2.642220E-02  2.878593E+01
     8.2500   -1.834915E-02  2.515752E-02  2.909174E+01
     8.3000   -2.144568E-02  2.379215E-02  2.939727E+01
     8.3500   -2.209354E-02  2.232298E-02  2.970163E+01
     8.4000   -2.049330E-02  2.075295E-02  3.000348E+01
     8.4500   -1.714306E-02  1.909221E-02  3.030093E+01
     8.5000   -1.274681E-02  1.735955E-02  3.059132E+01
     8.5500   -8.015310E-03  1.562667E-02  3.087734E+01
     8.6000   -3.675258E-03  1.388999E-02  3.114814E+01
     8.6500   -2.352969E-04  1.220702E-02  3.139665E+01
     8.7000    2.094529E-03  1.065962E-02  3.161371E+01
     8.7500    3.418266E-03  9.360378E-03  3.178976E+01
     8.8000    4.089572E-03  8.447897E-03  3.192125E+01
     8.8500    4.582855E-03  8.047758E-03  3.202177E+01
     8.9000    5.333868E-03  8.196964E-03  3.212445E+01
     8.9500    6.593205E-03  8.805032E-03  3.226218E+01
     9.0000    8.334030E-03  9.708371E-03  3.244814E+01
     9.0500    1.026790E-02  1.075554E-02  3.268445E+01
     9.1000    1.182210E-02  1.182800E-02  3.295512E+01
     9.1500    1.239184E-02  1.283963E-02  3.325160E+01
     9.2000    1.148034E-02  1.372901E-02  3.356718E+01
     9.2500    8.867284E-03  1.445230E-02  3.389696E+01
     9.3000    4.712647E-03  1.497846E-02  3.423745E+01
     9.3500   -4.376037E-04  1.528620E-02  3.458615E+01
     9.4000   -5.751170E-03  1.536221E-02  3.494124E+01
     9.4500   -1.029236E-02  1.519996E-02  3.530138E+01
     9.5000   -1.324235E-02  1.479884E-02  3.566556E+01
     9.5500   -1.417036E-02  1.423352E-02  3.603407E+01
     9.6000   -1.291890E-02  1.343117E-02  3.640539E+01
     9.6500   -9.867867E-03  1.240073E-02  3.677887E+01
     9.7000   -5.785172E-03  1.115557E-02  3.715391E+01
     9.7500   -1.636146E-03  9.713037E-03  3.752986E+01
     9.8000    1.661150E-03  8.093967E-03  3.790581E+01
     9.8500    3.470321E-03  6.322176E-03  3.828017E+01
     9.9000    3.597950E-03  4.424073E-03  3.864886E+01
     9.9500    2.337675E-03  2.429159E-03  3.899459E+01
    10.0000    3.837445E-04  4.054015E-04  3.894157E+01
    10.0500   -1.384399E-03  1.802012E-03  3.682301E+01
    10.1000   -2.098216E-03  3.986183E-03  3.714478E+01
    10.1500   -1.156243E-03  6.193960E-03  3.751134E+01
    10.2000    1.577423E-03  8.390983E-03  3.788823E+01
    10.2500    5.693391E-03  1.054604E-02  3.826938E+01
    10.3000    1.030008E-02  1.262920E-02  3.865284E+01
    10.3500    1.421998E-02  1.461206E-02  3.903773E+01
    10.4000    1.627408E-02  1.646821E-02  3.942361E+01
    10.4500    1.558494E-02  1.817370E-02  3.981021E+01
    10.5000    1.182206E-02  1.970741E-02  4.019735E+01
    10.5500    5.325866E-03  2.105140E-02  4.058493E+01
    10.6000   -2.924093E-03  2.219118E-02  4.097286E+01
    10.6500   -1.149336E-02  2.311590E-02  4.136108E+01
    10.7000   -1.878815E-02  2.381843E-02  4.174957E+01
    10.7500   -2.339450E-02  2.429541E-02  4.213832E+01
    10.8000   -2.438261E-02  2.454716E-02  4.252735E+01
    10.8500   -2.150727E-02  2.457759E-02  4.291670E+01
    10.9000   -1.525996E-02  2.439397E-02  4.330644E+01
    10.9500   -6.763780E-03  2.400672E-02  4.369668E+01
    11.0000    2.461991E-03  2.342908E-02  4.408757E+01
    11.0500    1.079970E-02  2.277388E-02  4.447637E+01
    11.1000    1.697726E-02  2.194448E-02  4.486687E+01
    11.1500    2.006164E-02  2.095853E-02  4.525949E+01
    11.2000    1.973370E-02  1.983611E-02  4.565475E+01
    11.2500    1.632002E-02  1.859952E-02  4.605338E+01
    11.3000    1.069297E-02  1.727303E-02  4.645635E+01
    11.3500    4.066845E-03  1.588289E-02  4.686495E+01
    11.4000   -2.261547E-03  1.445736E-02  4.728096E+01
    11.4500   -7.170606E-03  1.302716E-02  4.770677E+01
    11.5000   -9.917225E-03  1.162623E-02  4.814561E+01
    11.5500   -1.024851E-02  1.029303E-02  4.860165E+01
    11.6000   -8.407013E-03  9.072274E-03  4.908003E+01
    11.6500   -5.037824E-03  8.016242E-03  4.958592E+01
    11.7000   -1.025332E-03  7.183018E-03  5.012225E+01
    11.7500    2.701403E-03  6.626887E-03  5.068535E+01
    11.8000    5.353498E-03  6.378137E-03  5.126157E+01
    11.8500    6.422767E-03  6.422877E-03  5.183044E+01
    11.9000    5.755937E-03  6.703654E-03  5.237449E+01
    11.9500    3.555724E-03  7.142936E-03  5.288602E+01
    12.0000    3.162668E-04  7.667722E-03  5.336582E+01
    12.0500   -3.248662E-03  8.229264E-03  5.381289E+01
    12.1000   -6.485566E-03  8.775439E-03  5.423875E+01
    12.1500   -8.779280E-03  9.278907E-03  5.464822E+01
    12.2000   -9.699194E-03  9.721164E-03  5.504511E+01
    12.2500   -9.065444E-03  1.008963E-02  5.543235E+01
    12.3000   -6.969692E-03  1.037563E-02  5.581212E+01
    12.3500   -3.750008E-03  1.057314E-02  5.618610E+01
    12.4000    7.388244E-05  1.067788E-02  5.655559E+01
    12.4500    3.893253E-03  1.068688E-02  5.692155E+01
    12.5000    7.115432E-03  1.059817E-02  5.728474E+01
    12.5500    9.264031E-03  1.041064E-02  5.764571E+01
    12.6000    1.005766E-02  1.012410E-02  5.800483E+01
    12.6500    9.453536E-03  9.739319E-03  5.836231E+01
    12.7000    7.647813E-03  9.258150E-03  5.871818E+01
    12.7500    5.031754E-03  8.683731E-03  5.907221E+01
    12.8000    2.111164E-03  8.020661E-03  5.942391E+01
    12.8500   -5.959833E-04  7.275236E-03  5.977227E+01
    12.9000   -2.663420E-03  6.455765E-03  6.011553E+01
    12.9500   -3.840137E-03  5.573082E-03  6.045044E+01
    13.0000   -4.094898E-03  4.641625E-03  6.077080E+01
    13.0500   -3.622361E-03  3.690036E-03  6.106924E+01
    13.1000   -2.731547E-03  2.735826E-03  6.131699E+01
    13.1500   -1.818113E-03  1.846703E-03  6.143725E+01
    13.2000   -1.244722E-03  1.245499E-03  6.122574E+01
    13.2500   -1.241552E-03  1.395613E-03  6.078675E+01
    13.3000   -1.837837E-03  2.124486E-03  6.073556E+01
    13.3500   -2.844262E-03  3.006080E-03  6.093145E+01
    13.4000   -3.894659E-03  3.897502E-03  6.122286E+01
    13.4500   -4.540660E-03  4.749310E-03  6.155857E+01
    13.5000   -4.378425E-03  5.536378E-03  6.191966E+01
    13.5500   -3.176010E-03  6.242877E-03  6.229813E+01
    13.6000   -9.668086E-04  6.858665E-03  6.269042E+01
    13.6500    1.919885E-03  7.378641E-03  6.309508E+01
    13.7000    4.906157E-03  7.803119E-03  6.351179E+01
    13.7500    7.286347E-03  8.138629E-03  6.394091E+01
    13.8000    8.397293E-03  8.398888E-03  6.438316E+01
    13.8500    7.798268E-03  8.605710E-03  6.483930E+01
    13.9000    5.414478E-03  8.789433E-03  6.530976E+01
    13.9500    1.603000E-03  8.988251E-03  6.579414E+01
    14.0000   -2.883807E-03  9.245647E-03  6.629065E+01
    14.0500   -6.968595E-03  9.566297E-03  6.678951E+01
    14.1000   -9.711316E-03  1.002728E-02  6.729254E+01
    14.1500   -1.032040E-02  1.065191E-02  6.779438E+01
    14.2000   -8.408092E-03  1.144783E-02  6.829015E+01
    14.2500   -4.122144E-03  1.240706E-02  6.877636E+01
    14.3000    1.833517E-03  1.350895E-02  6.925118E+01
    14.3500    8.304456E-03  1.472421E-02  6.971426E+01
    14.4000    1.390414E-02  1.601872E-02  7.016619E+01
    14.4500    1.730371E-02  1.735616E-02  7.060807E+01
    14.5000    1.753150E-02  1.869985E-02  7.104120E+01
    14.5500    1.421406E-02  2.001376E-02  7.146683E+01
