 comment: None given                            Feff8L (EXAFS)       0.1
 Source:
 Structure Summary:  P8 Pt4
 Reduced formula:  P2Pt
 space group: (Pa-3), space number:  (205)
 abc:  5.722614   5.722614   5.722614
 angles: 90.000000  90.000000  90.000000
 sites: 12
 mp-730
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.374 Rnm= 1.446 L3 shell
 Pot 1 Z=15 Rmt= 1.324 Rnm= 1.436
 Pot 2 Z=78 Rmt= 1.387 Rnm= 1.462
 Gam_ch=5.171E+00 H-L exch
 Mu= 1.703E+00 kf=2.133E+00 Vint=-1.564E+01 Rs_int= 1.700
 PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path    9      icalc       2
 -----------------------------------------------------------------------
   4   6.000   4.8067    2.7305    1.70276 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
     0.6281   -2.2332   -0.6281  1  15 P
    -0.0000   -0.0000   -0.0000  0  78 Pt
    -0.6281    2.2332    0.6281  1  15 P
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
  0.000  1.1498E+01  4.2935E-05 -9.5779E+00  1.061E+00  6.3054E+00  2.1394E+00
  0.100  1.1497E+01  3.2392E-02 -1.0527E+01  1.061E+00  6.3119E+00  2.1416E+00
  0.200  1.1495E+01  6.3358E-02 -1.1457E+01  1.061E+00  6.3314E+00  2.1483E+00
  0.300  1.1491E+01  9.1663E-02 -1.2367E+01  1.061E+00  6.3631E+00  2.1593E+00
  0.400  1.1485E+01  1.1641E-01 -1.3258E+01  1.061E+00  6.4063E+00  2.1747E+00
  0.500  1.1477E+01  1.3713E-01 -1.4131E+01  1.061E+00  6.4595E+00  2.1944E+00
  0.600  1.1467E+01  1.5376E-01 -1.4986E+01  1.062E+00  6.5212E+00  2.2182E+00
  0.700  1.1456E+01  1.6651E-01 -1.5824E+01  1.062E+00  6.5895E+00  2.2460E+00
  0.800  1.1443E+01  1.7574E-01 -1.6643E+01  1.062E+00  6.6623E+00  2.2778E+00
  0.900  1.1429E+01  1.8141E-01 -1.7448E+01  1.063E+00  6.7372E+00  2.3134E+00
  1.000  1.1412E+01  1.8346E-01 -1.8242E+01  1.063E+00  6.8118E+00  2.3527E+00
  1.100  1.1394E+01  1.8193E-01 -1.9031E+01  1.064E+00  6.8838E+00  2.3955E+00
  1.200  1.1375E+01  1.7791E-01 -1.9834E+01  1.064E+00  6.9510E+00  2.4418E+00
  1.300  1.1353E+01  1.7553E-01 -2.0670E+01  1.065E+00  7.0112E+00  2.4914E+00
