# comment: None given                          Feff8L (EXAFS)       0.1      
# Source:
# Structure Summary:  P8 Pt4
# Reduced formula:  P2Pt
# space group: (Pa-3), space number:  (205)
# abc:  5.722614   5.722614   5.722614
# angles: 90.000000  90.000000  90.000000
# sites: 12
# mp-730
# POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=78 Rmt= 1.374 Rnm= 1.446 L3 shell
# Pot 1 Z=15 Rmt= 1.324 Rnm= 1.436
# Pot 2 Z=78 Rmt= 1.387 Rnm= 1.462
# Gam_ch=5.171E+00 H-L exch
# Mu= 1.703E+00 kf=2.133E+00 Vint=-1.564E+01 Rs_int= 1.700
# PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      6.00     2   2.4034
#           2       0.00000     28.96      6.00     2   3.6007
#           3       0.00000      7.67      2.00     2   3.8680
#           4       0.00000     53.58     12.00     2   4.0465
#           5       0.00000     10.13     12.00     3   4.0900
#           6       0.00000     23.95     24.00     3   4.4266
#           7       0.00000     11.87      6.00     2   4.7064
#           8       0.00000      6.46      6.00     3   4.8067
#           9       0.00000     18.60      6.00     4   4.8067
#          14       0.00000      7.18      6.00     2   5.4166
#          16       0.00000     12.73     12.00     2   5.5978
#          17       0.00000     14.07     12.00     3   5.6410
#          18       0.00000      4.02     12.00     3   5.6665
#          19       0.00000      7.87      6.00     4   5.6841
#          20       0.00000     10.29      6.00     2   5.7226
#          21       0.00000      4.92     12.00     3   5.7571
#          23       0.00000      8.07     12.00     3   5.8633
#          24       0.00000      8.65     12.00     3   5.8633
#    18/  21 paths used
#  xsedge+50, used to normalize mu           3.9248E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
   11595.101     33.745   2.900  9.84714E-01  9.43334E-01  4.14158E-02
   11596.216     34.859   2.950  9.91907E-01  9.44870E-01  4.69470E-02
   11597.349     35.993   3.000  9.99305E-01  9.46406E-01  5.26511E-02
   11598.502     37.145   3.050  1.00684E+00  9.47068E-01  5.94470E-02
   11599.673     38.317   3.100  1.01476E+00  9.47729E-01  6.66218E-02
   11600.864     39.507   3.150  1.02279E+00  9.48391E-01  7.38875E-02
   11602.073     40.717   3.200  1.03033E+00  9.49053E-01  8.06598E-02
   11603.302     41.946   3.250  1.03662E+00  9.50080E-01  8.59076E-02
   11604.550     43.193   3.300  1.04057E+00  9.51106E-01  8.88358E-02
   11605.817     44.460   3.350  1.04132E+00  9.52133E-01  8.85930E-02
   11607.103     45.746   3.400  1.03823E+00  9.53160E-01  8.45341E-02
   11608.408     47.051   3.450  1.02965E+00  9.52622E-01  7.66456E-02
   11609.732     48.375   3.500  1.01705E+00  9.52085E-01  6.47320E-02
   11611.075     49.718   3.550  1.00099E+00  9.51547E-01  4.93349E-02
   11612.437     51.080   3.600  9.82457E-01  9.51010E-01  3.14185E-02
   11613.818     52.461   3.650  9.63023E-01  9.50781E-01  1.22562E-02
   11615.218     53.861   3.700  9.43656E-01  9.50551E-01 -6.91704E-03
   11616.637     55.281   3.750  9.25702E-01  9.50322E-01 -2.47482E-02
   11618.075     56.719   3.800  9.10274E-01  9.50093E-01 -4.01069E-02
   11619.533     58.176   3.850  8.96676E-01  9.48703E-01 -5.25341E-02
   11621.009     59.653   3.900  8.86676E-01  9.47313E-01 -6.13813E-02
   11622.504     61.148   3.950  8.80163E-01  9.45923E-01 -6.67340E-02
   11624.019     62.662   4.000  8.76651E-01  9.44533E-01 -6.90606E-02
   11625.552     64.196   4.050  8.75458E-01  9.43264E-01 -6.91720E-02
   11627.105     65.749   4.100  8.75775E-01  9.41995E-01 -6.77405E-02
   11628.677     67.320   4.150  8.76859E-01  9.40727E-01 -6.55134E-02
   11630.267     68.911   4.200  8.78172E-01  9.39458E-01 -6.30381E-02
   11631.877     70.521   4.250  8.79214E-01  9.37927E-01 -6.05607E-02
   11633.506     72.149   4.300  8.80285E-01  9.36396E-01 -5.80385E-02
   11635.154     73.797   4.350  8.81677E-01  9.34865E-01 -5.51697E-02
   11636.820     75.464   4.400  8.83846E-01  9.33335E-01 -5.14766E-02
   11638.506     77.150   4.450  8.87271E-01  9.31713E-01 -4.63447E-02
   11640.211     78.855   4.500  8.92479E-01  9.30091E-01 -3.93226E-02
   11641.935     80.579   4.550  8.99776E-01  9.28469E-01 -3.00741E-02
   11643.678     82.322   4.600  9.09244E-01  9.26846E-01 -1.84978E-02
   11645.441     84.084   4.650  9.21350E-01  9.25705E-01 -4.58781E-03
   11647.222     85.865   4.700  9.35027E-01  9.24564E-01  1.10452E-02
   11649.022     87.665   4.750  9.49575E-01  9.23423E-01  2.76709E-02
   11650.841     89.485   4.800  9.64104E-01  9.22282E-01  4.43527E-02
   11652.680     91.323   4.850  9.77743E-01  9.21131E-01  6.01550E-02
   11654.537     93.180   4.900  9.89299E-01  9.19980E-01  7.38019E-02
   11656.413     95.057   4.950  9.97747E-01  9.18828E-01  8.41848E-02
   11658.309     96.952   5.000  1.00221E+00  9.17677E-01  9.03461E-02
   11660.223     98.867   5.050  1.00260E+00  9.16951E-01  9.16904E-02
   11662.157    100.800   5.100  9.98055E-01  9.16226E-01  8.77384E-02
   11664.109    102.753   5.150  9.88648E-01  9.15500E-01  7.85553E-02
   11666.081    104.725   5.200  9.74939E-01  9.14775E-01  6.47140E-02
   11668.072    106.715   5.250  9.57982E-01  9.14223E-01  4.71307E-02
   11670.082    108.725   5.300  9.38924E-01  9.13672E-01  2.72338E-02
   11672.110    110.754   5.350  9.19359E-01  9.13120E-01  6.73730E-03
   11674.158    112.802   5.400  9.00946E-01  9.12568E-01 -1.25679E-02
   11676.225    114.869   5.450  8.84841E-01  9.12098E-01 -2.95057E-02
   11678.311    116.955   5.500  8.72464E-01  9.11628E-01 -4.24416E-02
   11680.416    119.060   5.550  8.64443E-01  9.11158E-01 -5.06792E-02
   11682.540    121.184   5.600  8.60833E-01  9.10688E-01 -5.41451E-02
   11684.683    123.327   5.650  8.61489E-01  9.10471E-01 -5.32512E-02
   11686.846    125.489   5.700  8.65338E-01  9.10254E-01 -4.88811E-02
   11689.027    127.670   5.750  8.71194E-01  9.10038E-01 -4.23160E-02
   11691.227    129.871   5.800  8.77822E-01  9.09821E-01 -3.48951E-02
   11693.446    132.090   5.850  8.84153E-01  9.09482E-01 -2.76468E-02
   11695.685    134.328   5.900  8.89325E-01  9.09143E-01 -2.16507E-02
   11697.942    136.586   5.950  8.92903E-01  9.08803E-01 -1.73867E-02
   11700.219    138.862   6.000  8.94870E-01  9.08464E-01 -1.48788E-02
   11702.514    141.158   6.050  8.95317E-01  9.08047E-01 -1.39467E-02
   11704.829    143.472   6.100  8.94925E-01  9.07630E-01 -1.39315E-02
   11707.162    145.806   6.150  8.94389E-01  9.07213E-01 -1.40761E-02
   11709.515    148.158   6.200  8.94360E-01  9.06795E-01 -1.36626E-02
   11711.887    150.530   6.250  8.95339E-01  9.06378E-01 -1.21402E-02
   11714.277    152.921   6.300  8.97604E-01  9.05961E-01 -9.19937E-03
   11716.687    155.331   6.350  9.01199E-01  9.05544E-01 -4.78793E-03
   11719.116    157.760   6.400  9.05962E-01  9.05127E-01  9.20628E-04
   11721.564    160.208   6.450  9.11581E-01  9.04710E-01  7.58631E-03
   11724.031    162.675   6.500  9.17657E-01  9.04293E-01  1.47686E-02
   11726.517    165.161   6.550  9.23946E-01  9.03676E-01  2.24204E-02
   11729.022    167.666   6.600  9.29838E-01  9.03058E-01  2.96485E-02
   11731.546    170.190   6.650  9.34777E-01  9.02441E-01  3.58324E-02
   11734.089    172.733   6.700  9.38242E-01  9.01824E-01  4.03939E-02
   11736.652    175.295   6.750  9.39797E-01  9.01207E-01  4.28436E-02
   11739.233    177.876   6.800  9.39131E-01  9.00590E-01  4.28296E-02
   11741.833    180.477   6.850  9.36101E-01  8.99973E-01  4.01858E-02
   11744.452    183.096   6.900  9.30768E-01  8.99356E-01  3.49722E-02
   11747.091    185.734   6.950  9.23412E-01  8.98739E-01  2.74951E-02
   11749.748    188.392   7.000  9.14525E-01  8.98122E-01  1.82969E-02
   11752.425    191.068   7.050  9.04508E-01  8.97427E-01  7.90418E-03
   11755.120    193.764   7.100  8.94453E-01  8.96731E-01 -2.54524E-03
   11757.835    196.479   7.150  8.85153E-01  8.96036E-01 -1.21640E-02
   11760.569    199.212   7.200  8.77262E-01  8.95341E-01 -2.02208E-02
   11763.321    201.965   7.250  8.71206E-01  8.94645E-01 -2.62356E-02
   11766.093    204.737   7.300  8.67141E-01  8.93950E-01 -3.00270E-02
   11768.884    207.528   7.350  8.64969E-01  8.93255E-01 -3.17038E-02
   11771.694    210.337   7.400  8.64383E-01  8.92559E-01 -3.16029E-02
   11774.523    213.166   7.450  8.64966E-01  8.91864E-01 -3.01895E-02
   11777.371    216.014   7.500  8.66290E-01  8.91169E-01 -2.79423E-02
   11780.238    218.881   7.550  8.68172E-01  8.90668E-01 -2.52748E-02
   11783.124    221.767   7.600  8.70197E-01  8.90168E-01 -2.24463E-02
   11786.029    224.672   7.650  8.72318E-01  8.89668E-01 -1.95069E-02
   11788.953    227.597   7.700  8.74625E-01  8.89167E-01 -1.63565E-02
   11791.896    230.540   7.750  8.77270E-01  8.88667E-01 -1.28229E-02
   11794.859    233.502   7.800  8.80387E-01  8.88167E-01 -8.75584E-03
   11797.840    236.483   7.850  8.84016E-01  8.87667E-01 -4.11049E-03
   11800.840    239.484   7.900  8.88057E-01  8.87166E-01  1.00310E-03
   11803.860    242.503   7.950  8.92273E-01  8.86666E-01  6.31694E-03
   11806.898    245.542   8.000  8.96324E-01  8.86166E-01  1.14486E-02
   11809.956    248.599   8.050  8.99997E-01  8.85699E-01  1.61200E-02
   11813.032    251.676   8.100  9.02848E-01  8.85233E-01  1.98668E-02
   11816.128    254.771   8.150  9.04629E-01  8.84766E-01  2.24094E-02
