# comment: None given                          Feff8L (EXAFS)       0.1      
# Source:
# Structure Summary:  U1 O2
# Reduced formula:  UO2
# space group: (Fm-3m), space number:  (225)
# abc:  3.856567   3.856567   3.856567
# angles: 60.000000  60.000000  60.000000
# sites: 3
# mp-1597
# POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=92 Rmt= 1.626 Rnm= 1.706 L3 shell
# Pot 1 Z= 8 Rmt= 1.042 Rnm= 1.093
# Gam_ch=8.104E+00 H-L exch
# Mu=-4.652E+00 kf=2.032E+00 Vint=-2.038E+01 Rs_int= 1.785
# PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      8.00     2   2.3617
#           2       0.00000      7.66     24.00     3   3.7252
#           3       0.00000      8.06     24.00     3   4.2899
#           4       0.00000     34.73     24.00     2   4.5222
#           5       0.00000      5.91      8.00     3   4.7233
#           6       0.00000     12.51      8.00     4   4.7233
#           7       0.00000      5.60      8.00     4   4.7233
#           8       0.00000     12.56     48.00     3   4.8054
#          10       0.00000      4.56     96.00     3   5.3702
#          11       0.00000     11.36     24.00     2   5.9434
#    10/  11 paths used
#  xsedge+50, used to normalize mu           2.1866E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
   17251.054     81.310   4.750  1.04143E+00  1.03096E+00  1.00762E-02
   17252.873     83.130   4.800  1.04490E+00  1.03130E+00  1.30713E-02
   17254.712     84.968   4.850  1.04824E+00  1.03113E+00  1.64389E-02
   17256.569     86.825   4.900  1.05205E+00  1.03096E+00  2.02612E-02
   17258.446     88.702   4.950  1.05623E+00  1.03080E+00  2.44324E-02
   17260.341     90.597   5.000  1.06051E+00  1.03063E+00  2.87030E-02
   17262.255     92.512   5.050  1.06456E+00  1.03030E+00  3.29049E-02
   17264.189     94.445   5.100  1.06806E+00  1.02998E+00  3.65891E-02
   17266.142     96.398   5.150  1.07072E+00  1.02966E+00  3.94715E-02
   17268.113     98.370   5.200  1.07232E+00  1.02933E+00  4.13241E-02
   17270.104    100.360   5.250  1.07246E+00  1.02872E+00  4.20665E-02
   17272.114    102.370   5.300  1.07115E+00  1.02811E+00  4.14143E-02
   17274.143    104.399   5.350  1.06822E+00  1.02749E+00  3.91948E-02
   17276.191    106.447   5.400  1.06349E+00  1.02688E+00  3.52460E-02
   17278.257    108.514   5.450  1.05701E+00  1.02639E+00  2.94852E-02
   17280.343    110.600   5.500  1.04855E+00  1.02590E+00  2.18179E-02
   17282.448    112.705   5.550  1.03830E+00  1.02542E+00  1.24174E-02
   17284.572    114.829   5.600  1.02670E+00  1.02493E+00  1.70390E-03
   17286.716    116.972   5.650  1.01441E+00  1.02450E+00 -9.72840E-03
   17288.878    119.134   5.700  1.00238E+00  1.02408E+00 -2.09198E-02
   17291.059    121.315   5.750  9.91695E-01  1.02365E+00 -3.08218E-02
   17293.259    123.516   5.800  9.83403E-01  1.02323E+00 -3.84158E-02
   17295.479    125.735   5.850  9.78348E-01  1.02293E+00 -4.30029E-02
   17297.717    127.973   5.900  9.77006E-01  1.02262E+00 -4.40080E-02
   17299.974    130.231   5.950  9.79356E-01  1.02232E+00 -4.14518E-02
   17302.251    132.507   6.000  9.84850E-01  1.02202E+00 -3.58614E-02
   17304.546    134.803   6.050  9.92741E-01  1.02203E+00 -2.82531E-02
   17306.861    137.117   6.100  1.00156E+00  1.02203E+00 -1.97521E-02
   17309.194    139.451   6.150  1.00996E+00  1.02204E+00 -1.16524E-02
   17311.547    141.803   6.200  1.01680E+00  1.02205E+00 -5.05574E-03
   17313.919    144.175   6.250  1.02136E+00  1.02205E+00 -6.66571E-04
   17316.310    146.566   6.300  1.02343E+00  1.02206E+00  1.32829E-03
   17318.719    148.976   6.350  1.02338E+00  1.02206E+00  1.26948E-03
   17321.148    151.405   6.400  1.02199E+00  1.02207E+00 -7.74954E-05
   17323.596    153.853   6.450  1.02030E+00  1.02208E+00 -1.71292E-03
   17326.063    156.320   6.500  1.01935E+00  1.02208E+00 -2.63788E-03
   17328.549    158.806   6.550  1.01998E+00  1.02204E+00 -1.99162E-03
   17331.054    161.311   6.600  1.02265E+00  1.02200E+00  6.17561E-04
   17333.578    163.835   6.650  1.02724E+00  1.02197E+00  5.08855E-03
   17336.122    166.378   6.700  1.03318E+00  1.02193E+00  1.08536E-02
   17338.684    168.940   6.750  1.03953E+00  1.02189E+00  1.70129E-02
   17341.265    171.521   6.800  1.04523E+00  1.02185E+00  2.25370E-02
   17343.865    174.122   6.850  1.04928E+00  1.02181E+00  2.64873E-02
   17346.485    176.741   6.900  1.05103E+00  1.02177E+00  2.82057E-02
   17349.123    179.379   6.950  1.05019E+00  1.02174E+00  2.74304E-02
   17351.781    182.037   7.000  1.04692E+00  1.02170E+00  2.43202E-02
   17354.457    184.713   7.050  1.04142E+00  1.02128E+00  1.94296E-02
   17357.153    187.409   7.100  1.03473E+00  1.02086E+00  1.33859E-02
   17359.867    190.124   7.150  1.02768E+00  1.02044E+00  6.99646E-03
   17362.601    192.857   7.200  1.02103E+00  1.02002E+00  9.81676E-04
   17365.354    195.610   7.250  1.01532E+00  1.01960E+00 -4.13883E-03
   17368.125    198.382   7.300  1.01081E+00  1.01918E+00 -8.09633E-03
   17370.916    201.173   7.350  1.00755E+00  1.01876E+00 -1.08580E-02
   17373.726    203.982   7.400  1.00537E+00  1.01834E+00 -1.25620E-02
   17376.555    206.811   7.450  1.00407E+00  1.01792E+00 -1.34294E-02
   17379.403    209.659   7.500  1.00340E+00  1.01750E+00 -1.36811E-02
   17382.270    212.526   7.550  1.00288E+00  1.01685E+00 -1.35560E-02
   17385.156    215.412   7.600  1.00273E+00  1.01619E+00 -1.30763E-02
   17388.061    218.317   7.650  1.00291E+00  1.01553E+00 -1.22768E-02
   17390.985    221.242   7.700  1.00340E+00  1.01488E+00 -1.11802E-02
   17393.928    224.185   7.750  1.00413E+00  1.01422E+00 -9.84024E-03
   17396.891    227.147   7.800  1.00499E+00  1.01356E+00 -8.36573E-03
   17399.872    230.128   7.850  1.00583E+00  1.01290E+00 -6.91417E-03
   17402.872    233.129   7.900  1.00647E+00  1.01225E+00 -5.65466E-03
   17405.892    236.148   7.950  1.00678E+00  1.01159E+00 -4.71212E-03
   17408.930    239.187   8.000  1.00674E+00  1.01093E+00 -4.11259E-03
   17411.988    242.244   8.050  1.00649E+00  1.01031E+00 -3.75158E-03
   17415.064    245.321   8.100  1.00624E+00  1.00969E+00 -3.38740E-03
   17418.160    248.416   8.150  1.00632E+00  1.00907E+00 -2.70698E-03
   17421.275    251.531   8.200  1.00703E+00  1.00845E+00 -1.40188E-03
   17424.408    254.665   8.250  1.00858E+00  1.00783E+00  7.33684E-04
   17427.561    257.817   8.300  1.01098E+00  1.00721E+00  3.71864E-03
   17430.733    260.989   8.350  1.01403E+00  1.00659E+00  7.34107E-03
   17433.924    264.180   8.400  1.01728E+00  1.00597E+00  1.11711E-02
   17437.134    267.390   8.450  1.02015E+00  1.00535E+00  1.46327E-02
   17440.363    270.619   8.500  1.02203E+00  1.00473E+00  1.71206E-02
   17443.611    273.867   8.550  1.02259E+00  1.00423E+00  1.81763E-02
   17446.878    277.134   8.600  1.02135E+00  1.00374E+00  1.74525E-02
   17450.164    280.420   8.650  1.01834E+00  1.00325E+00  1.49650E-02
   17453.469    283.725   8.700  1.01388E+00  1.00275E+00  1.10424E-02
   17456.793    287.050   8.750  1.00857E+00  1.00226E+00  6.26381E-03
   17460.136    290.393   8.800  1.00312E+00  1.00177E+00  1.33903E-03
   17463.499    293.755   8.850  9.98219E-01  1.00127E+00 -3.03879E-03
   17466.880    297.136   8.900  9.94417E-01  1.00078E+00 -6.33283E-03
   17470.281    300.537   8.950  9.91991E-01  1.00029E+00 -8.26149E-03
   17473.700    303.956   9.000  9.90928E-01  9.99796E-01 -8.83440E-03
   17477.138    307.395   9.050  9.90992E-01  9.99365E-01 -8.34727E-03
   17480.596    310.852   9.100  9.91709E-01  9.98935E-01 -7.20696E-03
   17484.073    314.329   9.150  9.92587E-01  9.98504E-01 -5.90518E-03
   17487.568    317.825   9.200  9.93204E-01  9.98074E-01 -4.86332E-03
   17491.083    321.339   9.250  9.93299E-01  9.97644E-01 -4.34080E-03
   17494.617    324.873   9.300  9.92818E-01  9.97213E-01 -4.39402E-03
   17498.170    328.426   9.350  9.91893E-01  9.96783E-01 -4.89121E-03
   17501.741    331.998   9.400  9.90783E-01  9.96352E-01 -5.57334E-03
   17505.332    335.589   9.450  9.89790E-01  9.95922E-01 -6.13992E-03
   17508.942    339.199   9.500  9.89170E-01  9.95492E-01 -6.33380E-03
   17512.571    342.828   9.550  9.88941E-01  9.94931E-01 -6.00577E-03
   17516.219    346.476   9.600  9.89268E-01  9.94371E-01 -5.11970E-03
   17519.886    350.143   9.650  9.90060E-01  9.93811E-01 -3.76543E-03
   17523.573    353.829   9.700  9.91157E-01  9.93251E-01 -2.10346E-03
   17527.278    357.534   9.750  9.92383E-01  9.92691E-01 -3.09771E-04
   17531.002    361.258   9.800  9.93594E-01  9.92131E-01  1.47102E-03
   17534.745    365.002   9.850  9.94701E-01  9.91571E-01  3.14985E-03
   17538.508    368.764   9.900  9.95668E-01  9.91011E-01  4.68955E-03
   17542.289    372.546   9.950  9.96483E-01  9.90451E-01  6.07835E-03
   17546.090    376.346  10.000  9.97124E-01  9.89891E-01  7.29383E-03
   17549.909    380.165  10.050  9.97522E-01  9.89279E-01  8.31642E-03
   17553.748    384.004  10.100  9.97575E-01  9.88667E-01  8.99267E-03
   17557.605    387.862  10.150  9.97134E-01  9.88055E-01  9.17048E-03
   17561.482    391.738  10.200  9.96058E-01  9.87444E-01  8.70682E-03
   17565.378    395.634  10.250  9.94270E-01  9.86832E-01  7.52237E-03
   17569.292    399.549  10.300  9.91803E-01  9.86220E-01  5.64945E-03
