  1.300  1.4909E+01  5.5441E-01 -2.4511E+01  8.636E-01  4.3893E+00  2.4124E+00
  1.400  1.4930E+01  5.5814E-01 -2.4976E+01  9.018E-01  4.4454E+00  2.4671E+00
  1.500  1.4942E+01  5.5798E-01 -2.5412E+01  9.385E-01  4.4987E+00  2.5251E+00
  1.600  1.4946E+01  5.5421E-01 -2.5819E+01  9.729E-01  4.5490E+00  2.5864E+00
  1.700  1.4941E+01  5.4722E-01 -2.6197E+01  1.005E+00  4.5961E+00  2.6510E+00
  1.800  1.4928E+01  5.3741E-01 -2.6548E+01  1.034E+00  4.6404E+00  2.7189E+00
  1.900  1.4905E+01  5.2503E-01 -2.6869E+01  1.059E+00  4.6830E+00  2.7901E+00
  2.000  1.4873E+01  5.1057E-01 -2.7162E+01  1.082E+00  4.7252E+00  2.8646E+00
  2.200  1.4783E+01  4.7693E-01 -2.7656E+01  1.115E+00  4.8183E+00  3.0243E+00
  2.400  1.4627E+01  4.2673E-01 -2.7977E+01  1.130E+00  4.9576E+00  3.2109E+00
  2.600  1.4497E+01  5.5133E-01 -2.8315E+01  1.309E+00  3.9491E+00  3.3868E+00
  2.800  1.4474E+01  6.0113E-01 -2.8743E+01  1.389E+00  3.6617E+00  3.5199E+00
  3.000  1.4442E+01  6.2909E-01 -2.9134E+01  1.431E+00  3.5306E+00  3.6569E+00
  3.200  1.4392E+01  6.3344E-01 -2.9491E+01  1.439E+00  3.4891E+00  3.8025E+00
  3.400  1.4333E+01  6.2350E-01 -2.9811E+01  1.433E+00  3.5004E+00  3.9537E+00
  3.600  1.4267E+01  5.9211E-01 -3.0111E+01  1.412E+00  3.5469E+00  4.1100E+00
  3.800  1.4196E+01  5.4202E-01 -3.0384E+01  1.387E+00  3.6187E+00  4.2709E+00
  4.000  1.4122E+01  4.7396E-01 -3.0638E+01  1.359E+00  3.7097E+00  4.4358E+00
  4.200  1.4044E+01  3.9794E-01 -3.0871E+01  1.328E+00  3.8161E+00  4.6044E+00
  4.400  1.3962E+01  3.2068E-01 -3.1082E+01  1.300E+00  3.9351E+00  4.7763E+00
  4.600  1.3876E+01  2.5130E-01 -3.1265E+01  1.270E+00  4.0646E+00  4.9510E+00
  4.800  1.3784E+01  1.9175E-01 -3.1418E+01  1.245E+00  4.2033E+00  5.1282E+00
  5.000  1.3686E+01  1.4438E-01 -3.1537E+01  1.218E+00  4.3498E+00  5.3076E+00
  5.200  1.3583E+01  1.0829E-01 -3.1619E+01  1.196E+00  4.5034E+00  5.4890E+00
  5.400  1.3476E+01  8.1249E-02 -3.1673E+01  1.174E+00  4.6632E+00  5.6721E+00
  5.600  1.3365E+01  6.1599E-02 -3.1700E+01  1.154E+00  4.8287E+00  5.8568E+00
  5.800  1.3252E+01  4.7442E-02 -3.1706E+01  1.135E+00  4.9992E+00  6.0428E+00
  6.000  1.3138E+01  3.7124E-02 -3.1695E+01  1.118E+00  5.1745E+00  6.2301E+00
  6.500  1.2854E+01  2.3173E-02 -3.1632E+01  1.081E+00  5.6311E+00  6.7026E+00
  7.000  1.2587E+01  1.7303E-02 -3.1638E+01  1.052E+00  6.1105E+00  7.1803E+00
  7.500  1.2325E+01  1.3397E-02 -3.1793E+01  1.031E+00  6.6094E+00  7.6620E+00
  8.000  1.2068E+01  1.0148E-02 -3.2014E+01  1.015E+00  7.1255E+00  8.1466E+00
  8.500  1.1817E+01  7.5920E-03 -3.2234E+01  1.002E+00  7.6569E+00  8.6337E+00
  9.000  1.1574E+01  5.6113E-03 -3.2441E+01  9.905E-01  8.2021E+00  9.1226E+00
  9.500  1.1341E+01  4.0771E-03 -3.2636E+01  9.801E-01  8.7599E+00  9.6131E+00
 10.000  1.1117E+01  2.9700E-03 -3.2808E+01  9.708E-01  9.3293E+00  1.0105E+01
 11.000  1.0681E+01  1.7807E-03 -3.3090E+01  9.550E-01  1.0499E+01  1.1091E+01
 12.000  1.0270E+01  1.1948E-03 -3.3366E+01  9.433E-01  1.1707E+01  1.2081E+01
 13.000  9.8835E+00  8.6346E-04 -3.3688E+01  9.359E-01  1.2948E+01  1.3072E+01
 14.000  9.5184E+00  6.6207E-04 -3.4056E+01  9.311E-01  1.4218E+01  1.4065E+01
 15.000  9.1762E+00  4.9671E-04 -3.4446E+01  9.284E-01  1.5515E+01  1.5059E+01
 16.000  8.8528E+00  4.5035E-04 -3.4747E+01  9.269E-01  1.6836E+01  1.6054E+01
 17.000  8.5477E+00  5.6165E-04 -3.5827E+01  9.263E-01  1.8180E+01  1.7050E+01
 18.000  8.2580E+00  6.7051E-04 -3.7740E+01  9.265E-01  1.9545E+01  1.8047E+01
 19.000  7.9846E+00  1.0698E-03 -3.9394E+01  9.270E-01  2.0928E+01  1.9043E+01
 20.000  7.7253E+00  1.5631E-03 -4.0619E+01  9.275E-01  2.2329E+01  2.0041E+01
