 comment: None given                            Feff8L (EXAFS)       0.1
 Source:
 Structure Summary:  U1 O2
 Reduced formula:  UO2
 space group: (Fm-3m), space number:  (225)
 abc:  3.856567   3.856567   3.856567
 angles: 60.000000  60.000000  60.000000
 sites: 3
 mp-1597
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=92 Rmt= 1.626 Rnm= 1.706 L3 shell
 Pot 1 Z= 8 Rmt= 1.042 Rnm= 1.093
 Gam_ch=8.104E+00 H-L exch
 Mu=-4.652E+00 kf=2.032E+00 Vint=-2.038E+01 Rs_int= 1.785
 PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path    6      icalc       2
 -----------------------------------------------------------------------
   4   8.000   4.7233    2.0759   -4.65224 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  92 U        absorbing atom
    -1.3635   -1.3635   -1.3635  1   8 O
    -0.0000   -0.0000   -0.0000  0  92 U
     1.3635    1.3635    1.3635  1   8 O
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
 -0.000  1.4440E+01  3.9919E-04 -1.4903E+01  5.378E-01  3.8521E+00  2.0484E+00
  0.100  1.4445E+01  1.7846E-01 -1.5837E+01  5.399E-01  3.8564E+00  2.0507E+00
  0.200  1.4462E+01  3.5265E-01 -1.6741E+01  5.462E-01  3.8693E+00  2.0576E+00
  0.300  1.4489E+01  5.1873E-01 -1.7617E+01  5.567E-01  3.8905E+00  2.0690E+00
  0.400  1.4524E+01  6.7361E-01 -1.8465E+01  5.716E-01  3.9194E+00  2.0850E+00
  0.500  1.4567E+01  8.1509E-01 -1.9282E+01  5.910E-01  3.9556E+00  2.1053E+00
  0.600  1.4614E+01  9.4186E-01 -2.0066E+01  6.147E-01  3.9982E+00  2.1299E+00
  0.700  1.4663E+01  1.0533E+00 -2.0817E+01  6.425E-01  4.0463E+00  2.1587E+00
  0.800  1.4713E+01  1.1491E+00 -2.1532E+01  6.741E-01  4.0988E+00  2.1916E+00
  0.900  1.4761E+01  1.2293E+00 -2.2211E+01  7.089E-01  4.1548E+00  2.2284E+00
  1.000  1.4806E+01  1.2941E+00 -2.2854E+01  7.461E-01  4.2129E+00  2.2689E+00
  1.100  1.4847E+01  1.3438E+00 -2.3461E+01  7.849E-01  4.2722E+00  2.3132E+00
  1.200  1.4882E+01  1.3789E+00 -2.4033E+01  8.243E-01  4.3313E+00  2.3610E+00
  1.300  1.4909E+01  1.4002E+00 -2.4571E+01  8.636E-01  4.3893E+00  2.4124E+00
  1.400  1.4930E+01  1.4084E+00 -2.5076E+01  9.018E-01  4.4454E+00  2.4671E+00
  1.500  1.4942E+01  1.4048E+00 -2.5550E+01  9.385E-01  4.4987E+00  2.5251E+00
  1.600  1.4946E+01  1.3905E+00 -2.5993E+01  9.729E-01  4.5490E+00  2.5864E+00
  1.700  1.4941E+01  1.3664E+00 -2.6406E+01  1.005E+00  4.5961E+00  2.6510E+00
  1.800  1.4928E+01  1.3334E+00 -2.6790E+01  1.034E+00  4.6404E+00  2.7189E+00
  1.900  1.4905E+01  1.2923E+00 -2.7145E+01  1.059E+00  4.6830E+00  2.7901E+00
  2.000  1.4873E+01  1.2436E+00 -2.7472E+01  1.082E+00  4.7252E+00  2.8646E+00
  2.200  1.4783E+01  1.1239E+00 -2.8035E+01  1.115E+00  4.8183E+00  3.0243E+00
  2.400  1.4627E+01  9.4000E-01 -2.8408E+01  1.130E+00  4.9576E+00  3.2109E+00
  2.600  1.4497E+01  1.0839E+00 -2.8908E+01  1.309E+00  3.9491E+00  3.3868E+00
  2.800  1.4474E+01  1.1473E+00 -2.9451E+01  1.389E+00  3.6617E+00  3.5199E+00
  3.000  1.4442E+01  1.1314E+00 -2.9932E+01  1.431E+00  3.5306E+00  3.6569E+00
  3.200  1.4392E+01  1.0369E+00 -3.0330E+01  1.439E+00  3.4891E+00  3.8025E+00
  3.400  1.4333E+01  9.1337E-01 -3.0655E+01  1.433E+00  3.5004E+00  3.9537E+00
  3.600  1.4267E+01  7.8143E-01 -3.0911E+01  1.412E+00  3.5469E+00  4.1100E+00
  3.800  1.4196E+01  6.5784E-01 -3.1103E+01  1.387E+00  3.6187E+00  4.2709E+00
  4.000  1.4122E+01  5.5632E-01 -3.1251E+01  1.359E+00  3.7097E+00  4.4358E+00
  4.200  1.4044E+01  4.7830E-01 -3.1369E+01  1.328E+00  3.8161E+00  4.6044E+00
  4.400  1.3962E+01  4.2058E-01 -3.1485E+01  1.300E+00  3.9351E+00  4.7763E+00
  4.600  1.3876E+01  3.7764E-01 -3.1608E+01  1.270E+00  4.0646E+00  4.9510E+00
  4.800  1.3784E+01  3.4100E-01 -3.1748E+01  1.245E+00  4.2033E+00  5.1282E+00
